gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,pooled_rho,sign_consistent,meta_p_adj,neg_log10_adj_pval,trend
RARG,0.0032156916510135605,-0.11805630065567352,621,0.0464488794035292,healthy,aging,aida,CD8T,3.977176048293065e-07,-0.12814889310414782,True,5.170328862780984e-05,4.28648183238985,Decrease in aging
RBPJ,0.14568173488699482,0.058453170391126685,621,0.3865025619450883,healthy,aging,aida,CD8T,0.004551417799394381,0.0007175509520933113,False,0.01184223883898688,1.9265661841417014,Increase in aging
REL,0.1288174229887682,-0.061012751846994555,621,0.3640492388813014,healthy,aging,aida,CD8T,0.0004916672030035791,-0.09424729537947728,False,0.003319010964694069,2.4789913128525396,Decrease in aging
RELA,0.252377272465374,-0.04599934741384465,621,0.4824859620661562,healthy,aging,aida,CD8T,0.09996807379762669,-0.005119038108961572,False,0.11707972606929253,0.9315183023531572,Decrease in aging
RELB,0.7287760875418672,0.013942175052580549,621,0.831060450705638,healthy,aging,aida,CD8T,0.006133741111890683,0.0667641799029526,True,0.014630942101757593,1.8347277082956295,Increase in aging
REST,0.7336760296257457,0.013680271904909554,621,0.8329946187890563,healthy,aging,aida,CD8T,0.04637171225695711,-0.041261262109689556,False,0.062147655602107464,1.2065752496172182,Decrease in aging
RFX2,0.2581451034636804,0.04544500016581055,621,0.48991041533253216,healthy,aging,aida,CD8T,0.00479148999793569,-0.0058057175271759714,False,0.012334528707557222,1.908877439900839,Decrease in aging
RFX3,0.8688738245659657,0.006638099907352455,621,0.933782610669449,healthy,aging,aida,CD8T,3.0060025424831477e-05,-0.10239563735049739,False,0.000459741565320952,3.337486229829243,Decrease in aging
RLF,0.9641571087221567,0.0018069196629818072,621,0.9754118609640495,healthy,aging,aida,CD8T,0.002126997158880304,-0.027341594641765395,False,0.007789003680406748,2.108518090950573,Decrease in aging
RORA,0.001408226705839996,-0.12786039742280056,621,0.03341023371677913,healthy,aging,aida,CD8T,1.0553554647764913e-05,-0.1170677553394604,False,0.00027439242084188774,3.561627888708743,Decrease in aging
RORC,0.0015303852658805589,-0.12690315439200212,621,0.03341023371677913,healthy,aging,aida,CD8T,9.663420875124168e-06,-0.1141604453126348,True,0.00027439242084188774,3.561627888708743,Decrease in aging
RUNX1,0.14480783575806264,-0.05858005570948849,621,0.3865025619450883,healthy,aging,aida,CD8T,0.015771519415196653,-0.06646049503496552,False,0.027520772133900202,1.5603393855241725,Decrease in aging
RUNX2,0.6977904922387037,-0.015612640311740773,621,0.8218887159633295,healthy,aging,aida,CD8T,0.026593380567445285,0.024101030630106404,True,0.038844263750200975,1.4106731057065314,Increase in aging
RUNX3,0.15543544706156623,-0.05707490350723174,621,0.391618473189478,healthy,aging,aida,CD8T,0.0035349458871479266,-0.060808329729233564,False,0.009990064463678922,2.0004317093586312,Decrease in aging
SAFB,0.3421940289632208,0.03817875231804077,621,0.5726887624815769,healthy,aging,aida,CD8T,0.033936021238243304,-0.0186917823342374,False,0.04743744904270569,1.3238786732792032,Decrease in aging
SAFB2,0.8123978938427306,0.009542884325042232,621,0.895014628809788,healthy,aging,aida,CD8T,0.142936514137446,-0.0641977511770465,True,0.16228599858399984,0.7897189478263348,Decrease in aging
SATB1,0.1773511192544473,-0.054201142790389366,621,0.40096774787962,healthy,aging,aida,CD8T,0.001133172518949404,-0.07364218838185806,False,0.005261158123693661,2.2789186453201884,Decrease in aging
SKIL,0.5224888847950085,0.025710353409090173,621,0.726455133939584,healthy,aging,aida,CD8T,0.006003176298857604,0.03996477534413408,True,0.014587157361710066,1.8360293319862475,Increase in aging
SMAD3,0.022108452595878215,-0.09182523578846012,621,0.16906463749789222,healthy,aging,aida,CD8T,0.0007179907770005219,-0.03691061876923521,False,0.003971863872768845,2.4010056444461454,Decrease in aging
SMAD5,0.2454962186851533,-0.04667233752888758,621,0.479917419986014,healthy,aging,aida,CD8T,0.07833811405875223,-0.04559921702473399,False,0.09562398899190412,1.0194331434990664,Decrease in aging
SNAI3,0.5667246654752545,-0.023032313078759147,621,0.7697874489345021,healthy,aging,aida,CD8T,0.010379712479321387,0.03915285091581456,False,0.02017891694288411,1.6951021472344747,Increase in aging
SOX13,0.4258915075336524,-0.032008383993456804,621,0.6397275814838621,healthy,aging,aida,CD8T,0.02843576826828999,-0.04736293228490407,True,0.04130335055729272,1.384014716636059,Decrease in aging
SOX4,0.6115583825748079,-0.020418340822349203,621,0.7804164164752372,healthy,aging,aida,CD8T,0.0030347499699718305,-0.07814518066821975,False,0.009378284208157233,2.027876610137998,Decrease in aging
SP110,0.009396899671779544,0.10415097080579998,621,0.11105426884830369,healthy,aging,aida,CD8T,0.003174188501222448,0.009112074289901531,False,0.009378284208157233,2.027876610137998,Increase in aging
SP140L,0.029463641286753033,0.08737799185505249,621,0.1868426032818485,healthy,aging,aida,CD8T,0.002086407783414274,-0.008446985917090043,False,0.007749514624110162,2.1107254978384473,Decrease in aging
SP3,0.00346475787062215,-0.11713513870892536,621,0.047412476124303105,healthy,aging,aida,CD8T,0.00022288532965166537,-0.08008946446366094,False,0.001998282265842517,2.6993431658400184,Decrease in aging
SP4,0.07672478664580089,-0.0710815681524337,621,0.3140992494731177,healthy,aging,aida,CD8T,0.023502738420672475,-0.05918524702378723,False,0.03573515783260142,1.446904295396409,Decrease in aging
SPEN,0.002191441615229917,-0.12269568318226926,621,0.03839466878991505,healthy,aging,aida,CD8T,0.0008647149889301416,-0.09234787904456224,True,0.004323574944650708,2.36415700858239,Decrease in aging
SREBF1,0.9070125405886077,0.004696763482450614,621,0.9399745937985451,healthy,aging,aida,CD8T,0.005452217758479581,-0.028243588929573134,False,0.013618208866214373,1.865880009212696,Decrease in aging
SREBF2,0.1692157861542067,-0.055235099517240545,621,0.3963613009017455,healthy,aging,aida,CD8T,0.025148638212973536,-0.062015226252734035,False,0.03715139736007454,1.4300248466582761,Decrease in aging
STAT1,0.17546085043308982,0.05443818289985143,621,0.40096774787962,healthy,aging,aida,CD8T,0.3514501436242847,0.006779693415292094,False,0.3640519416028447,0.43883664837793024,Increase in aging
STAT3,0.7061553767130812,-0.015159145676787382,621,0.8233201701587494,healthy,aging,aida,CD8T,0.013943670196118427,-0.06588402664161813,False,0.024890392670522916,1.6039682519130571,Decrease in aging
STAT4,0.023448710474196093,-0.09092795943240471,621,0.1741904206654567,healthy,aging,aida,CD8T,4.113984136955558e-05,-0.10942492280439631,False,0.0005348179378042226,3.27179403492025,Decrease in aging
STAT5A,0.07132351448871511,0.07241929911443386,621,0.3140992494731177,healthy,aging,aida,CD8T,0.0022755266984261896,0.007905174146184711,False,0.008104615638230265,2.091267576762885,Increase in aging
STAT5B,0.23561928608636096,-0.04766182328217907,621,0.4736759594510178,healthy,aging,aida,CD8T,0.024562954811272752,-0.05690724585437512,False,0.03669478501601933,1.4353956523608644,Decrease in aging
TBPL1,0.9452653482758316,0.0027605308264854814,621,0.9610697574722642,healthy,aging,aida,CD8T,0.3327288100230928,0.01806188140105406,False,0.3460379624240165,0.46087625390409326,Increase in aging
TBX21,0.44334301096137174,-0.030815783920018276,621,0.6444551756535292,healthy,aging,aida,CD8T,0.01865202238925991,-0.042538649616587626,True,0.030888699498137433,1.5102003763431693,Decrease in aging
TCF12,0.060950331691688626,-0.07524021247393844,621,0.2829836828542686,healthy,aging,aida,CD8T,0.0059984178542286685,-0.07945431973890776,False,0.014587157361710066,1.8360293319862475,Decrease in aging
TCF7,0.3521550158359388,0.037398650524255145,621,0.5769997567331158,healthy,aging,aida,CD8T,0.0016757606199196997,0.005774601264391339,False,0.007142586248838064,2.146144506679446,Increase in aging
TFAP4,0.6048442207016597,0.020804096899820317,621,0.7804164164752372,healthy,aging,aida,CD8T,0.022488467484621702,-0.022299439518879048,False,0.03475937941254374,1.4589279859665742,Decrease in aging
TFCP2L1,0.12196165655658535,-0.062127807689790704,621,0.3640492388813014,healthy,aging,aida,CD8T,2.6385197469296353e-05,-0.13581188187265963,True,0.000459741565320952,3.337486229829243,Decrease in aging
TFDP2,0.09647754972923944,-0.06676089135334513,621,0.34748109623528556,healthy,aging,aida,CD8T,0.0017329287550881995,-0.10135624407782048,True,0.00726712058585374,2.138637633347902,Decrease in aging
TFEB,0.8610430815492371,-0.007038468549785765,621,0.9327966716783402,healthy,aging,aida,CD8T,0.12917293899804105,-0.026973045037823523,True,0.14730247429601173,0.8317899580855468,Decrease in aging
TGIF1,0.20306295272407474,0.0511482655721252,621,0.43633361742363164,healthy,aging,aida,CD8T,0.00026337654854307084,0.09799831407076276,True,0.0021399344569124506,2.6695995282569616,Increase in aging
TGIF2,0.12600173983171006,0.061464989187356156,621,0.3640492388813014,healthy,aging,aida,CD8T,0.015607862358262678,-0.016133544077774915,False,0.02741921765640741,1.561944940952502,Decrease in aging
THRA,0.579900481841174,0.02225448358501289,621,0.7697874489345021,healthy,aging,aida,CD8T,0.024698412991551476,-0.05539293031348823,True,0.03669478501601933,1.4353956523608644,Decrease in aging
TRERF1,0.018182421230933055,-0.09475663709200856,621,0.1524977264529869,healthy,aging,aida,CD8T,0.014956827749627324,-0.07511504081578099,True,0.02645425316260615,1.5775044946474168,Decrease in aging
USF2,0.783264839910676,-0.01106000004379645,621,0.8740294350934581,healthy,aging,aida,CD8T,0.006332062803690189,-0.02630506946771329,False,0.014728875701703267,1.8318304028641987,Decrease in aging
VEZF1,0.16150848788106434,-0.056249554669326796,621,0.391618473189478,healthy,aging,aida,CD8T,0.07949318232325332,-0.04565621787752463,False,0.09658050188806479,1.0151105420848676,Decrease in aging
XBP1,0.07731673833184435,-0.07093966915053267,621,0.3140992494731177,healthy,aging,aida,CD8T,0.0003835492176774049,-0.005289248654691943,False,0.0028492227598892936,2.545273595123885,Decrease in aging
YBX1,0.12743259928454276,0.0612342043324751,621,0.3640492388813014,healthy,aging,aida,CD8T,0.00808842054846005,0.10680228241918051,True,0.01738007721156705,1.7599482985154868,Increase in aging
YBX3,0.05334516358911905,0.07757258201929232,621,0.2599562354578027,healthy,aging,aida,CD8T,0.004488815781843929,0.07763494306347139,True,0.01184223883898688,1.9265661841417014,Increase in aging
YY1,0.6745972245041068,-0.01688068979089464,621,0.8045654971149897,healthy,aging,aida,CD8T,0.03786591693467074,-0.060536227718906654,False,0.05154522724091305,1.2878115414162588,Decrease in aging
ZBED5,0.5061537644546584,0.02672813593020732,621,0.7075267675172645,healthy,aging,aida,CD8T,0.07446214034785521,-0.004071508889854025,False,0.09219122138305884,1.0353104312935222,Decrease in aging
ZBTB1,0.5405203390202691,-0.024605626171837546,621,0.747528128432287,healthy,aging,aida,CD8T,0.011055949957630762,-0.008175129771108847,False,0.020982094810102176,1.6781511548911754,Decrease in aging
ZBTB10,0.4111810108502226,0.03303594058228833,621,0.6251875018775314,healthy,aging,aida,CD8T,0.5052246702330313,0.005863904934628115,True,0.5171591112621581,0.286375819551889,Increase in aging
ZBTB11,0.12792843184942407,-0.06115470028403685,621,0.3640492388813014,healthy,aging,aida,CD8T,0.02277823917535825,-0.03563300174774613,False,0.034837306974077324,1.4579554246030118,Decrease in aging
ZBTB18,0.873521828279522,-0.006400770384808862,621,0.933782610669449,healthy,aging,aida,CD8T,0.00967207538832163,-0.02794623317207879,False,0.019494105433826542,1.7100966893842675,Decrease in aging
ZBTB20,0.6346171359142744,-0.019107411364113695,621,0.7862431299468592,healthy,aging,aida,CD8T,0.0031456694197276713,-0.07101303083489824,False,0.009378284208157233,2.027876610137998,Decrease in aging
ZBTB25,0.6911426566845934,0.01597446243899335,621,0.8205346609040834,healthy,aging,aida,CD8T,0.021372251099556275,-0.008675358039765262,False,0.03367748658111898,1.4726603282377841,Decrease in aging
ZBTB4,0.10893037402114573,0.06438991598973214,621,0.358505028424024,healthy,aging,aida,CD8T,2.9166088712375806e-05,0.11889050174158866,True,0.000459741565320952,3.337486229829243,Increase in aging
ZBTB43,0.16126379603515095,-0.05628235237374661,621,0.391618473189478,healthy,aging,aida,CD8T,0.09301965203609562,-0.014323233231497895,False,0.10993231604265846,0.9588746222629281,Decrease in aging
ZBTB44,0.08468091769522287,-0.0692441704870124,621,0.333591493950878,healthy,aging,aida,CD8T,0.003105893899458103,-0.09317939991884447,True,0.009378284208157233,2.027876610137998,Decrease in aging
ZBTB49,0.15332448879004948,-0.05736750337148914,621,0.391618473189478,healthy,aging,aida,CD8T,0.085459989798433,0.0038223707639011267,False,0.10192475847519532,0.9917203089953955,Increase in aging
ZBTB7A,0.935987585530561,-0.0032293846832341724,621,0.95809752849585,healthy,aging,aida,CD8T,0.10051855528313436,-0.0519040173728966,True,0.1171965218547755,0.9310852770695736,Decrease in aging
ZBTB7B,0.5437393581643933,0.02441036678086423,621,0.7480012334536629,healthy,aging,aida,CD8T,0.16813400588704128,0.015295196562325464,False,0.1876173456250246,0.726727012646738,Increase in aging
ZC3H8,0.0010165317657472896,0.13155064415980794,621,0.03341023371677913,healthy,aging,aida,CD8T,3.590434653870203e-05,0.041002947891738986,False,0.0004913226368453962,3.3086332260329674,Increase in aging
ZEB1,0.9074370117055185,0.004675226730789746,621,0.9399745937985451,healthy,aging,aida,CD8T,0.016915133981526973,-0.017655423944974186,False,0.029125396259582867,1.5357281572215626,Decrease in aging
ZEB2,0.35708932381520075,-0.03701738142458415,621,0.5802701511997012,healthy,aging,aida,CD8T,0.00836486977605619,-0.06671600671293369,False,0.017539243078827496,1.755989152918758,Decrease in aging
ZFP14,0.08930779767888629,0.06823894006065068,621,0.3365888544473115,healthy,aging,aida,CD8T,0.0005996364497658761,-0.02349532358555903,False,0.003671302832881644,2.4351797905913464,Decrease in aging
ZFP62,0.041472272848027396,0.08184091598975138,621,0.21967723904131184,healthy,aging,aida,CD8T,0.012354723915238593,0.039637695254536504,False,0.023277016072188652,1.6330726935428346,Increase in aging
ZIK1,0.16794757381232076,0.05539960860852099,621,0.3963613009017455,healthy,aging,aida,CD8T,0.008526530319266932,0.04480698313092651,True,0.017548119738348477,1.7557694108794357,Increase in aging
ZKSCAN1,0.026372196799771683,0.08911526882581317,621,0.17581464533181124,healthy,aging,aida,CD8T,0.0006590692500872957,-0.022898186761380494,False,0.003742409665393161,2.4268486738960022,Decrease in aging
ZNF10,0.4161732683726224,0.03268483499269212,621,0.6290991266097781,healthy,aging,aida,CD8T,0.01713952687663673,-0.009777738906384385,False,0.02931761176266809,1.532871410584085,Decrease in aging
ZNF101,0.8341066544271399,-0.008421258489902043,621,0.9112089502145226,healthy,aging,aida,CD8T,0.01942280448220932,-0.03482904532150444,False,0.03144962117554774,1.502384581454327,Decrease in aging
ZNF134,0.33758384043734957,0.03854470233350594,621,0.570916233579573,healthy,aging,aida,CD8T,0.017826209102446155,0.014340195326065161,False,0.029902028171845164,1.5242993536833258,Increase in aging
ZNF135,0.2492892175231612,0.04629976602032842,621,0.48011256708164374,healthy,aging,aida,CD8T,0.0031199184557800627,0.0051339251324934235,False,0.009378284208157233,2.027876610137998,Increase in aging
ZNF138,0.0629588463745332,0.07466469381697759,621,0.2871807027610286,healthy,aging,aida,CD8T,7.578244503832514e-05,-0.04741369028054361,False,0.000856671117824545,3.0671858748417344,Decrease in aging
ZNF148,0.0012217918593935486,-0.12947988238860159,621,0.03341023371677913,healthy,aging,aida,CD8T,2.1410022078793753e-05,-0.13216976295733865,True,0.000459741565320952,3.337486229829243,Decrease in aging
ZNF207,0.2005564288501843,-0.05143296734924358,621,0.43633361742363164,healthy,aging,aida,CD8T,0.020225094700994782,-0.06837452940468589,False,0.032191729349168856,1.4922556922604029,Decrease in aging
ZNF217,0.1077936717706208,-0.06459715720802514,621,0.358505028424024,healthy,aging,aida,CD8T,0.0027923520962074536,-0.093052513259225,True,0.009378284208157233,2.027876610137998,Decrease in aging
ZNF24,0.015552970407137483,0.09704704495755088,621,0.1394404243398533,healthy,aging,aida,CD8T,0.0033282731267623503,-0.007776900485159416,False,0.009615011255091234,2.017050203050966,Decrease in aging
ZNF274,0.5769106224924077,0.022430250834052406,621,0.7697874489345021,healthy,aging,aida,CD8T,0.025837471158382162,-0.008695606353949628,False,0.03795334746429018,1.4207499135456767,Decrease in aging
ZNF276,0.5805701508207533,-0.02221517344742957,621,0.7697874489345021,healthy,aging,aida,CD8T,0.19015729314715554,-0.027167666639640584,True,0.20686567455339097,0.684311566312416,Decrease in aging
