gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
RARA,5.400479255466064e-09,0.18536932592792413,976,5.8409066898816075e-09,healthy,aging,onek1k,CD8T
RBAK,3.020256264578965e-08,0.17617626364596528,976,3.2351591141729354e-08,healthy,aging,onek1k,CD8T
RBCK1,1e-20,0.5685070461305475,976,1.1706372524096203e-83,healthy,aging,onek1k,CD8T
RBPJ,3.954443293228015e-15,-0.2478594963191907,976,4.449736049147484e-15,healthy,aging,onek1k,CD8T
RBSN,0.026987002568439535,0.07079685455704567,976,0.027733875333248746,healthy,aging,onek1k,CD8T
REL,1e-20,0.6030224649873509,976,8.546635685653438e-96,healthy,aging,onek1k,CD8T
RELA,1e-20,0.5441098772563564,976,7.913089340675909e-76,healthy,aging,onek1k,CD8T
RELB,1e-20,0.43661809579416716,976,1.4798457587457326e-46,healthy,aging,onek1k,CD8T
REPIN1,1e-20,-0.43697206218562357,976,1.2306125061934154e-46,healthy,aging,onek1k,CD8T
REST,1e-20,0.4173738998386067,976,2.644058444455152e-42,healthy,aging,onek1k,CD8T
REXO4,1e-20,-0.4613825484538216,976,1.8873163226090404e-52,healthy,aging,onek1k,CD8T
RFX2,1e-20,-0.5042988609035175,976,7.345892235175324e-64,healthy,aging,onek1k,CD8T
RFX3,0.30971745679306434,-0.032548543693189186,976,0.31309006067828826,healthy,aging,onek1k,CD8T
RFX5,1e-20,0.5547611457669088,976,3.569729896930421e-79,healthy,aging,onek1k,CD8T
RFX7,1e-20,0.47645206738359747,976,2.823787427711345e-56,healthy,aging,onek1k,CD8T
RLF,1.0000000000000082e-20,0.3795957129947855,976,1.0279401597136242e-34,healthy,aging,onek1k,CD8T
RORA,1e-20,0.6018603012644052,976,1.942520181255872e-95,healthy,aging,onek1k,CD8T
RREB1,0.03245407269068811,0.06846784052460594,976,0.03322962957484059,healthy,aging,onek1k,CD8T
RUNX1,1e-20,0.5583726125770314,976,2.391669503777578e-80,healthy,aging,onek1k,CD8T
RUNX2,1e-20,-0.5535535299008696,976,8.431367648128775e-79,healthy,aging,onek1k,CD8T
RUNX3,1e-20,0.5942242185729877,976,1.286516186867537e-92,healthy,aging,onek1k,CD8T
RXRA,1e-20,0.5441781232522069,976,7.55643693190612e-76,healthy,aging,onek1k,CD8T
RXRB,1e-20,0.5359914828377368,976,2.4423267570582803e-73,healthy,aging,onek1k,CD8T
SAFB,1.000000000001835e-20,0.3668854126958777,976,2.2414062594412356e-32,healthy,aging,onek1k,CD8T
SAFB2,1e-20,0.39056371987389704,976,8.125902229808897e-37,healthy,aging,onek1k,CD8T
SATB1,1e-20,-0.5417870926399208,976,4.075778287639439e-75,healthy,aging,onek1k,CD8T
SCML4,1e-20,-0.5132968230405093,976,1.8490942985336595e-66,healthy,aging,onek1k,CD8T
SETBP1,1e-20,0.5684654736548308,976,1.190694462956521e-83,healthy,aging,onek1k,CD8T
SETDB1,1e-20,0.4896324142383001,976,8.844160105226066e-60,healthy,aging,onek1k,CD8T
SETDB2,1e-20,0.5158790160322054,976,3.1846517892246395e-67,healthy,aging,onek1k,CD8T
SGSM2,1e-20,-0.4172190294558548,976,2.847779845911214e-42,healthy,aging,onek1k,CD8T
SKIL,4.16899506135493e-15,0.24765706934814607,976,4.681702982207049e-15,healthy,aging,onek1k,CD8T
SLC2A4RG,1e-20,0.448305074110458,976,2.8024771339236782e-49,healthy,aging,onek1k,CD8T
SMAD3,1e-20,0.6069767820704229,976,3.7649205736775723e-97,healthy,aging,onek1k,CD8T
SMAD4,1.1760083115389162e-19,0.28499139900480336,976,1.2486179781816172e-19,healthy,aging,onek1k,CD8T
SMAD5,1e-20,0.5748362554424754,976,9.41244116726672e-86,healthy,aging,onek1k,CD8T
SMYD3,1e-20,0.5027080488059527,976,2.076572881030717e-63,healthy,aging,onek1k,CD8T
SNAI3,1e-20,0.5790722260485287,976,3.2306992320506214e-87,healthy,aging,onek1k,CD8T
SNAPC2,1e-20,0.5692499411073241,976,6.708439466378456e-84,healthy,aging,onek1k,CD8T
SNAPC5,1e-20,0.42259001256857065,976,1.96730018437855e-43,healthy,aging,onek1k,CD8T
SON,1e-20,-0.4007015424879336,976,7.804181792717423e-39,healthy,aging,onek1k,CD8T
SOX13,1e-20,0.5722578904753288,976,7.317687066471755e-85,healthy,aging,onek1k,CD8T
SOX4,1e-20,-0.5668194941073473,976,4.215387368504954e-83,healthy,aging,onek1k,CD8T
SP1,1e-20,0.4974497438863482,976,6.1619511947692824e-62,healthy,aging,onek1k,CD8T
SP100,1e-20,0.5800349774504546,976,1.5210806728140177e-87,healthy,aging,onek1k,CD8T
SP110,1e-20,-0.4763017867570932,976,3.082893381864194e-56,healthy,aging,onek1k,CD8T
SP140,1e-20,0.5913989234286485,976,1.3990791710521587e-91,healthy,aging,onek1k,CD8T
SP140L,2.5001449488898793e-10,-0.20071435288427106,976,2.7252069206966005e-10,healthy,aging,onek1k,CD8T
SP2,1e-20,0.5620555272382772,976,1.6080393820061866e-81,healthy,aging,onek1k,CD8T
SP3,1e-20,0.5378598622195985,976,6.637227454885237e-74,healthy,aging,onek1k,CD8T
SP4,1e-20,0.5382006015919951,976,5.248015479107601e-74,healthy,aging,onek1k,CD8T
SPEN,1e-20,0.5170778074301849,976,1.4234492518638584e-67,healthy,aging,onek1k,CD8T
SRCAP,1e-20,0.5384602746367442,976,4.349133503317333e-74,healthy,aging,onek1k,CD8T
SREBF1,1e-20,-0.54240797498261,976,2.6486922464037455e-75,healthy,aging,onek1k,CD8T
SREBF2,1e-20,0.5444247435724375,976,6.306506518080847e-76,healthy,aging,onek1k,CD8T
STAT1,9.229780681650125e-16,-0.25336406651459026,976,1.042785423870004e-15,healthy,aging,onek1k,CD8T
STAT2,1e-20,0.5347103921396155,976,5.985240219814819e-73,healthy,aging,onek1k,CD8T
STAT3,1.86261272506961e-17,-0.2675139170708461,976,2.129195662964626e-17,healthy,aging,onek1k,CD8T
STAT4,1e-20,0.605610274136481,976,9.0116853500453e-97,healthy,aging,onek1k,CD8T
STAT5A,1e-20,-0.469122852825433,976,2.173090483313104e-54,healthy,aging,onek1k,CD8T
STAT5B,1e-20,0.5420922630152369,976,3.3066924061916737e-75,healthy,aging,onek1k,CD8T
STAT6,1e-20,0.5222767424648256,976,3.960882178124332e-69,healthy,aging,onek1k,CD8T
TBP,1e-20,0.43281212273158765,976,1.0702405333488432e-45,healthy,aging,onek1k,CD8T
TBPL1,1e-20,0.574046113734368,976,1.7321063654520906e-85,healthy,aging,onek1k,CD8T
TBX21,1e-20,0.5490714166707352,976,2.1902964470336203e-77,healthy,aging,onek1k,CD8T
TCF12,1e-20,0.5337991480022461,976,1.142589938123576e-72,healthy,aging,onek1k,CD8T
TCF20,1e-20,0.5435381782510099,976,1.1796465728521007e-75,healthy,aging,onek1k,CD8T
TCF7,1e-20,-0.539051681835936,976,2.893308736575802e-74,healthy,aging,onek1k,CD8T
TCF7L2,1e-20,0.5674838338889379,976,2.5302563144843332e-83,healthy,aging,onek1k,CD8T
TERF1,1e-20,0.5665295777320497,976,5.256432970544008e-83,healthy,aging,onek1k,CD8T
TERF2,1e-20,0.5411664039578329,976,6.271935896624432e-75,healthy,aging,onek1k,CD8T
TET2,1e-20,0.5193438043030055,976,3.0278355985227963e-68,healthy,aging,onek1k,CD8T
TFAP4,1e-20,-0.5484009184820278,976,3.592021708982081e-77,healthy,aging,onek1k,CD8T
TFCP2,1e-20,0.5455031361746726,976,2.898479701329813e-76,healthy,aging,onek1k,CD8T
TFDP1,1e-20,0.5478824180438214,976,5.081848376112444e-77,healthy,aging,onek1k,CD8T
TFDP2,1e-20,0.5762346334560158,976,3.157234826627848e-86,healthy,aging,onek1k,CD8T
TFE3,1e-20,0.48178614524108454,976,1.1159103049141282e-57,healthy,aging,onek1k,CD8T
TFEB,1e-20,0.5545178693197251,976,4.2439649009104703e-79,healthy,aging,onek1k,CD8T
TGIF1,1e-20,0.5708778973081924,976,1.9285419096121182e-84,healthy,aging,onek1k,CD8T
TGIF2,1e-20,-0.46486578612455937,976,2.5611922081600244e-53,healthy,aging,onek1k,CD8T
THAP1,1e-20,0.5463127343178437,976,1.6130757551521745e-76,healthy,aging,onek1k,CD8T
THAP11,1e-20,0.5377094072985531,976,7.355205708044364e-74,healthy,aging,onek1k,CD8T
THAP12,1e-20,0.5437187215741229,976,1.0404527057095843e-75,healthy,aging,onek1k,CD8T
THAP4,1e-20,0.5163225891838211,976,2.3631845043254806e-67,healthy,aging,onek1k,CD8T
THAP5,1.5578699214061835e-05,-0.1378071085669817,976,1.6310780944045933e-05,healthy,aging,onek1k,CD8T
THAP6,1.2266686799404495e-07,0.16831835564661968,976,1.306413871370506e-07,healthy,aging,onek1k,CD8T
THAP7,1e-20,-0.4585234789006393,976,9.589448446756907e-52,healthy,aging,onek1k,CD8T
THRA,1.0019889540882823e-20,-0.3116615365334571,976,2.357122185475095e-23,healthy,aging,onek1k,CD8T
THYN1,1e-20,-0.5240549341047246,976,1.1572852987378862e-69,healthy,aging,onek1k,CD8T
TIGD1,1e-20,-0.45475910413519016,976,7.955870035069736e-51,healthy,aging,onek1k,CD8T
TMF1,1e-20,0.5543841531299739,976,4.632292061346524e-79,healthy,aging,onek1k,CD8T
TOPORS,1e-20,0.5566189641906536,976,8.605586037253316e-80,healthy,aging,onek1k,CD8T
TP53,1e-20,0.4748357760062727,976,7.396696591330836e-56,healthy,aging,onek1k,CD8T
TRAFD1,1e-20,0.5365611871388912,976,1.6389794377245382e-73,healthy,aging,onek1k,CD8T
TRERF1,1e-20,0.5372420138929943,976,1.0213224037222104e-73,healthy,aging,onek1k,CD8T
TRPS1,1e-20,0.5479377275115143,976,4.9312424318672236e-77,healthy,aging,onek1k,CD8T
TSC22D1,1e-20,0.5569779141149133,976,6.6049425954929724e-80,healthy,aging,onek1k,CD8T
TSHZ1,1e-20,0.5612028912541738,976,2.99360383705343e-81,healthy,aging,onek1k,CD8T
TSHZ2,1e-20,-0.5309206091032934,976,8.9562729733485e-72,healthy,aging,onek1k,CD8T
TTF1,1e-20,0.5417083954269606,976,4.302354163534423e-75,healthy,aging,onek1k,CD8T
UBP1,1e-20,0.5242929300728497,976,9.817205966123316e-70,healthy,aging,onek1k,CD8T
USF1,1.0000477232684232e-20,0.32242876901198736,976,5.679884724734512e-25,healthy,aging,onek1k,CD8T
USF2,1e-20,0.5574058330346012,976,4.7563255856288026e-80,healthy,aging,onek1k,CD8T
USF3,1e-20,0.5413193248238664,976,5.674070928380146e-75,healthy,aging,onek1k,CD8T
VEZF1,1e-20,0.5352221596442547,976,4.210897959333605e-73,healthy,aging,onek1k,CD8T
XBP1,1e-20,0.57177832227331,976,9.735536408265526e-85,healthy,aging,onek1k,CD8T
XPA,1e-20,0.39641983570323835,976,5.65121184434915e-38,healthy,aging,onek1k,CD8T
YBX1,1e-20,-0.5680311445692442,976,1.6437686824063076e-83,healthy,aging,onek1k,CD8T
YBX3,1e-20,-0.49751132795751885,976,5.938922330395631e-62,healthy,aging,onek1k,CD8T
YY1,1e-20,0.5603061974833053,976,6.05340189883307e-81,healthy,aging,onek1k,CD8T
ZBED1,1e-20,0.5398482466206486,976,1.6153974724921198e-74,healthy,aging,onek1k,CD8T
ZBED3,1e-20,-0.5340617517774262,976,9.540477006258938e-73,healthy,aging,onek1k,CD8T
ZBED4,1e-20,0.5544136282734713,976,4.56518474660809e-79,healthy,aging,onek1k,CD8T
ZBED5,1e-20,-0.5088110625357195,976,3.7005971202321877e-65,healthy,aging,onek1k,CD8T
ZBED6,1.3668298592840121e-08,0.18046924793300168,976,1.4697378988815399e-08,healthy,aging,onek1k,CD8T
ZBTB1,1e-20,0.4849591192626954,976,1.6004798758798973e-58,healthy,aging,onek1k,CD8T
ZBTB10,1e-20,-0.4049245636551224,976,1.0737213752647767e-39,healthy,aging,onek1k,CD8T
ZBTB11,1e-20,0.5385175594425688,976,4.186621035583033e-74,healthy,aging,onek1k,CD8T
ZBTB16,1e-20,0.5420704374654856,976,3.344754730240813e-75,healthy,aging,onek1k,CD8T
ZBTB17,1e-20,0.5195586771953518,976,2.6247062288064045e-68,healthy,aging,onek1k,CD8T
ZBTB18,1e-20,-0.5292452770640268,976,2.9390547797371125e-71,healthy,aging,onek1k,CD8T
ZBTB2,1e-20,0.5614902964970097,976,2.436663193765904e-81,healthy,aging,onek1k,CD8T
ZBTB20,1e-20,-0.4555819873956011,976,5.0255740653625324e-51,healthy,aging,onek1k,CD8T
ZBTB21,0.5630485083780115,-0.01853371330806571,976,0.5650775120118061,healthy,aging,onek1k,CD8T
ZBTB24,5.510908569692196e-09,-0.18526391646270993,976,5.948790839753844e-09,healthy,aging,onek1k,CD8T
ZBTB25,1e-20,-0.5011835331875201,976,5.557487152429044e-63,healthy,aging,onek1k,CD8T
ZBTB33,1e-20,0.5535671571518382,976,8.40959375082778e-79,healthy,aging,onek1k,CD8T
ZBTB37,1e-20,0.5479237774928769,976,4.953721357303834e-77,healthy,aging,onek1k,CD8T
ZBTB38,1e-20,0.5809336852915754,976,7.871997522428218e-88,healthy,aging,onek1k,CD8T
ZBTB4,1e-20,-0.40762890484332703,976,2.9675745981114048e-40,healthy,aging,onek1k,CD8T
ZBTB40,5.50691957919778e-08,0.1728524021946332,976,5.8761574820164874e-08,healthy,aging,onek1k,CD8T
ZBTB43,1e-20,0.5475841355305534,976,6.343990759133322e-77,healthy,aging,onek1k,CD8T
ZBTB44,1e-20,0.5718502284545226,976,9.371375558154939e-85,healthy,aging,onek1k,CD8T
ZBTB49,1e-20,0.5620869648091997,976,1.5881026790970994e-81,healthy,aging,onek1k,CD8T
ZBTB7A,1e-20,0.5815885421590621,976,4.671535064966221e-88,healthy,aging,onek1k,CD8T
ZBTB7B,1e-20,0.5641230478163168,976,3.436704071874798e-82,healthy,aging,onek1k,CD8T
ZC3H8,1e-20,-0.44415207416129704,976,2.673519445347896e-48,healthy,aging,onek1k,CD8T
ZEB1,1e-20,-0.4758738355606384,976,3.977499737679549e-56,healthy,aging,onek1k,CD8T
ZEB2,1e-20,0.5600135375828245,976,7.218643616043295e-81,healthy,aging,onek1k,CD8T
ZFP14,1e-20,-0.472270037710322,976,3.400615833301181e-55,healthy,aging,onek1k,CD8T
ZFP62,1e-20,-0.4916873016897905,976,2.4230780857936806e-60,healthy,aging,onek1k,CD8T
ZFP90,1e-20,0.5402735253008074,976,1.187714312690309e-74,healthy,aging,onek1k,CD8T
ZFP91,1e-20,0.5374409743392781,976,8.892543334125095e-74,healthy,aging,onek1k,CD8T
ZFX,1e-20,0.5379704424228637,976,6.1686184696699164e-74,healthy,aging,onek1k,CD8T
ZGPAT,1e-20,0.544930307482486,976,4.398635211868972e-76,healthy,aging,onek1k,CD8T
ZHX1,1e-20,0.5522773129945443,976,2.137341349567906e-78,healthy,aging,onek1k,CD8T
ZHX2,0.591959252585939,0.017177656591233346,976,0.5930239275006619,healthy,aging,onek1k,CD8T
ZKSCAN1,1.0000000000000005e-20,-0.38567517114009725,976,7.182366572368404e-36,healthy,aging,onek1k,CD8T
ZKSCAN8,0.24636077483578045,-0.037140972457100595,976,0.24949627560641766,healthy,aging,onek1k,CD8T
ZMAT1,1e-20,-0.5025308687219467,976,2.3259280773681604e-63,healthy,aging,onek1k,CD8T
ZNF10,1e-20,-0.5173387650902551,976,1.1929119054365258e-67,healthy,aging,onek1k,CD8T
ZNF100,1e-20,0.45967455878184504,976,4.995741388335498e-52,healthy,aging,onek1k,CD8T
ZNF101,1e-20,-0.5348779924792173,976,5.355366356385429e-73,healthy,aging,onek1k,CD8T
ZNF107,1.000000000000007e-20,-0.37997130482003866,976,8.74996432297912e-35,healthy,aging,onek1k,CD8T
ZNF12,3.194022052039768e-19,0.28151011730613745,976,3.575457018643466e-19,healthy,aging,onek1k,CD8T
ZNF121,9.095148956080868e-06,0.14151128070688204,976,9.55848673308875e-06,healthy,aging,onek1k,CD8T
ZNF124,3.7869236278313183e-06,-0.14735092892977097,976,3.994917539208406e-06,healthy,aging,onek1k,CD8T
ZNF131,7.594197552049005e-14,-0.23624521173722401,976,8.459934958982592e-14,healthy,aging,onek1k,CD8T
ZNF134,1e-20,-0.4306037076108469,976,3.3515187588028666e-45,healthy,aging,onek1k,CD8T
ZNF138,1e-20,-0.4221859978224198,976,2.4049849039254397e-43,healthy,aging,onek1k,CD8T
ZNF14,1e-20,-0.43480904110979585,976,3.804973921084177e-46,healthy,aging,onek1k,CD8T
ZNF141,1e-20,-0.4745598419263792,976,8.702421393140687e-56,healthy,aging,onek1k,CD8T
ZNF142,1e-20,0.5424277670960489,976,2.622759240593719e-75,healthy,aging,onek1k,CD8T
ZNF143,1e-20,0.5507993469292783,976,6.282797932415338e-78,healthy,aging,onek1k,CD8T
ZNF146,1e-20,0.4282286152660366,976,1.1336715481270087e-44,healthy,aging,onek1k,CD8T
ZNF148,0.033637345216818215,0.06800855504288256,976,0.03437798401058302,healthy,aging,onek1k,CD8T
ZNF160,3.877709395733126e-19,0.28084650697947805,976,4.356488889075261e-19,healthy,aging,onek1k,CD8T
ZNF195,1e-20,0.5357685923965024,976,2.865201748904647e-73,healthy,aging,onek1k,CD8T
ZNF207,1e-20,0.5423313370273753,976,2.791494015387716e-75,healthy,aging,onek1k,CD8T
ZNF217,3.475289702578479e-08,0.17540535889090697,976,3.7154248835617196e-08,healthy,aging,onek1k,CD8T
ZNF22,1e-20,-0.5030298546269089,976,1.6856193726938378e-63,healthy,aging,onek1k,CD8T
ZNF224,1e-20,0.553686174501961,976,7.72695062870901e-79,healthy,aging,onek1k,CD8T
ZNF226,1e-20,0.5181634364835502,976,6.815058797077007e-68,healthy,aging,onek1k,CD8T
ZNF236,1e-20,0.5424627163792058,976,2.5677677668605483e-75,healthy,aging,onek1k,CD8T
ZNF24,1.429943344603137e-20,-0.2953128957883384,976,5.010009266609776e-21,healthy,aging,onek1k,CD8T
ZNF25,1e-20,0.5434277917083459,976,1.2752598699068766e-75,healthy,aging,onek1k,CD8T
ZNF253,1e-20,-0.4327915172436237,976,1.0791725717563353e-45,healthy,aging,onek1k,CD8T
ZNF254,2.1589293004656028e-06,0.15098134220204087,976,2.2818285016306167e-06,healthy,aging,onek1k,CD8T
ZNF263,3.147909810095156e-13,-0.230429428955752,976,3.485856279369785e-13,healthy,aging,onek1k,CD8T
ZNF264,1e-20,-0.4246724643789603,976,6.903028261270813e-44,healthy,aging,onek1k,CD8T
ZNF266,1e-20,0.5291447801227287,976,3.1477818606193583e-71,healthy,aging,onek1k,CD8T
ZNF267,1e-20,0.5560031751217751,976,1.3720089587476506e-79,healthy,aging,onek1k,CD8T
ZNF273,1.0036502396982262e-20,-0.3098661607428815,976,4.316737817223037e-23,healthy,aging,onek1k,CD8T
ZNF274,1e-20,-0.5056616247325035,976,2.99772831675549e-64,healthy,aging,onek1k,CD8T
ZNF276,1e-20,0.5591623798746432,976,1.3317131579316624e-80,healthy,aging,onek1k,CD8T
ZNF277,1e-20,-0.4447568826740894,976,1.9314659118215614e-48,healthy,aging,onek1k,CD8T
ZNF28,1e-20,0.5497406237887684,976,1.362923816051757e-77,healthy,aging,onek1k,CD8T
ZNF280D,1.0433847209255632e-20,0.3024153660593054,976,5.07674150326444e-22,healthy,aging,onek1k,CD8T
ZNF281,1e-20,0.5356677662321824,976,3.073134308153354e-73,healthy,aging,onek1k,CD8T
ZNF292,1e-20,0.48390332685261644,976,3.049667515099575e-58,healthy,aging,onek1k,CD8T
ZNF296,1e-20,0.5622944463219346,976,1.3973173281108393e-81,healthy,aging,onek1k,CD8T
ZNF302,1e-20,-0.5159535753636542,976,3.03546435979274e-67,healthy,aging,onek1k,CD8T
ZNF317,1.0000000000000001e-20,0.3887034419605176,976,1.8724676290617296e-36,healthy,aging,onek1k,CD8T
ZNF318,1e-20,0.5378914030761749,976,6.511903322000507e-74,healthy,aging,onek1k,CD8T
ZNF319,1e-20,0.5445666257842046,976,5.696303337959603e-76,healthy,aging,onek1k,CD8T
ZNF32,1e-20,0.5310214739997337,976,8.357209726476804e-72,healthy,aging,onek1k,CD8T
ZNF326,1.000042911494557e-20,0.32272922697934175,976,5.118137573505448e-25,healthy,aging,onek1k,CD8T
ZNF331,1e-20,-0.4351789457687282,976,3.1412571631065832e-46,healthy,aging,onek1k,CD8T
ZNF333,1e-20,0.5182787742822509,976,6.313251165514684e-68,healthy,aging,onek1k,CD8T
ZNF335,1e-20,0.5400629000309801,976,1.383135281154779e-74,healthy,aging,onek1k,CD8T
ZNF33A,0.0007265629725162237,-0.10799240057155461,976,0.0007564403283953956,healthy,aging,onek1k,CD8T
ZNF33B,1e-20,-0.4521849738798556,976,3.321960001166595e-50,healthy,aging,onek1k,CD8T
ZNF350,1e-20,0.5529894611232091,976,1.2576322111603512e-78,healthy,aging,onek1k,CD8T
ZNF354A,1e-20,0.5180553351359799,976,7.319882694413249e-68,healthy,aging,onek1k,CD8T
ZNF362,1e-20,0.5640942117528035,976,3.4681377768142215e-82,healthy,aging,onek1k,CD8T
ZNF37A,0.7142553564127494,-0.011734715654477966,976,0.7142553564127494,healthy,aging,onek1k,CD8T
ZNF384,1e-20,0.5593329432214429,976,1.1897109851104286e-80,healthy,aging,onek1k,CD8T
ZNF394,1e-20,0.4001417342434987,976,1.0112443855072743e-38,healthy,aging,onek1k,CD8T
ZNF397,1e-20,-0.4584910665713576,976,9.742333861686081e-52,healthy,aging,onek1k,CD8T
ZNF407,1e-20,0.5364074206215661,976,1.820621778042258e-73,healthy,aging,onek1k,CD8T
ZNF410,1e-20,0.545596616146855,976,2.715461259000382e-76,healthy,aging,onek1k,CD8T
ZNF414,1e-20,-0.5193433847050364,976,3.0278355985227963e-68,healthy,aging,onek1k,CD8T
ZNF428,1e-20,0.557988551328154,976,3.1166352639648474e-80,healthy,aging,onek1k,CD8T
ZNF429,1e-20,-0.4332048470646906,976,8.742078874708793e-46,healthy,aging,onek1k,CD8T
ZNF43,1e-20,-0.4125749772310262,976,2.752701235444023e-41,healthy,aging,onek1k,CD8T
ZNF430,1.90924266178581e-15,-0.250630869896812,976,2.1527177988151743e-15,healthy,aging,onek1k,CD8T
ZNF431,8.522288203235966e-17,-0.26210159387513493,976,9.686443937147823e-17,healthy,aging,onek1k,CD8T
ZNF439,1e-20,-0.5371360040799165,976,1.0998081734203862e-73,healthy,aging,onek1k,CD8T
ZNF44,1e-20,0.49930289508960474,976,1.8713199920997764e-62,healthy,aging,onek1k,CD8T
ZNF451,1e-20,0.46316779579495626,976,6.799472739237399e-53,healthy,aging,onek1k,CD8T
ZNF460,7.402425676603958e-11,-0.20646724115783796,976,8.100493322812189e-11,healthy,aging,onek1k,CD8T
ZNF468,1e-20,0.5299737055938962,976,1.753447317517248e-71,healthy,aging,onek1k,CD8T
ZNF480,1e-20,0.5440629274712806,976,8.154625068260813e-76,healthy,aging,onek1k,CD8T
ZNF483,1.0019342237959023e-20,-0.3117437454586517,976,2.2971485166687782e-23,healthy,aging,onek1k,CD8T
ZNF487,1e-20,0.5524734008085774,976,1.8636564977029837e-78,healthy,aging,onek1k,CD8T
ZNF490,1e-20,0.5116079024823941,976,5.709788174038862e-66,healthy,aging,onek1k,CD8T
ZNF493,1.0000001275078753e-20,-0.3386856404535672,976,1.5339500334298532e-27,healthy,aging,onek1k,CD8T
ZNF496,1e-20,-0.5163958574445953,976,2.2543568440208618e-67,healthy,aging,onek1k,CD8T
ZNF506,1e-20,-0.47708113511436245,976,1.9428982846972256e-56,healthy,aging,onek1k,CD8T
ZNF507,0.008067961721820305,-0.08475521351086937,976,0.00833739272551746,healthy,aging,onek1k,CD8T
ZNF511,1e-20,0.5535265852558942,976,8.541904109911054e-79,healthy,aging,onek1k,CD8T
ZNF512,1e-20,-0.48077954262370143,976,2.0608257360508286e-57,healthy,aging,onek1k,CD8T
ZNF516,1e-20,-0.49941942712867926,976,1.7399254416999137e-62,healthy,aging,onek1k,CD8T
ZNF518A,1.0278173677207322e-20,0.30376913112569065,976,3.2688341393349962e-22,healthy,aging,onek1k,CD8T
ZNF518B,1e-20,-0.488315631891384,976,2.0104078765405675e-59,healthy,aging,onek1k,CD8T
ZNF524,1e-20,0.5494047388421075,976,1.7293871569006493e-77,healthy,aging,onek1k,CD8T
ZNF529,1.0000000027957471e-20,-0.348674021637038,976,3.377941855182252e-29,healthy,aging,onek1k,CD8T
ZNF540,1e-20,-0.4394089064407921,976,3.386763592980569e-47,healthy,aging,onek1k,CD8T
ZNF550,1e-20,-0.4858439287280058,976,9.294461115320031e-59,healthy,aging,onek1k,CD8T
ZNF563,1e-20,-0.5015508815265171,976,4.383159547124545e-63,healthy,aging,onek1k,CD8T
ZNF569,1.0000000000102727e-20,0.36271034834889077,976,1.2493215567687607e-31,healthy,aging,onek1k,CD8T
ZNF580,1e-20,-0.42454095592006225,976,7.361270171937102e-44,healthy,aging,onek1k,CD8T
ZNF581,1e-20,-0.5411893591944243,976,6.223430942800354e-75,healthy,aging,onek1k,CD8T
ZNF585A,3.425802537764349e-17,-0.26535978501661195,976,3.901053197412562e-17,healthy,aging,onek1k,CD8T
ZNF586,1e-20,-0.41309026290325324,976,2.1517249616873085e-41,healthy,aging,onek1k,CD8T
