gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
RXRB,2.6243195567561632e-05,0.4090568179905661,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
SAFB,4.577850729601502e-05,0.3976929244351985,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
SAFB2,0.000318795897499599,0.35444820034956853,99,0.00039122252598181706,healthy,aging,perez_sle,CD4T
SATB1,5.795911217277953e-09,-0.5442407048680139,99,1.0439319357845492e-06,healthy,aging,perez_sle,CD4T
SCMH1,3.946459401025685e-05,0.4007645817667856,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
SCML4,0.07057083997609268,0.1825220897860196,99,0.07599049598732856,healthy,aging,perez_sle,CD4T
SETDB1,5.7965034816057784e-05,0.3927448312740331,99,9.811841438761985e-05,healthy,aging,perez_sle,CD4T
SETDB2,5.3370524435980285e-05,0.39448502423809756,99,9.662410880030495e-05,healthy,aging,perez_sle,CD4T
SGSM2,7.964378333953619e-05,0.3859574594284294,99,0.00011928466641080531,healthy,aging,perez_sle,CD4T
SKI,5.932162624657269e-05,0.3922555955296876,99,9.87195749911399e-05,healthy,aging,perez_sle,CD4T
SKIL,0.10068263549156072,0.16594381019598212,99,0.10753623466602677,healthy,aging,perez_sle,CD4T
SLC2A4RG,2.0433857794104938e-05,0.4140358754393483,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
SMAD3,4.664300457046607e-06,0.4419285057245664,99,5.5886800021703764e-05,healthy,aging,perez_sle,CD4T
SMAD4,0.0001765415534814547,0.3682706583417103,99,0.00023108525136341534,healthy,aging,perez_sle,CD4T
SMAD5,7.097535249638904e-07,0.4742428362814642,99,1.7850180190233113e-05,healthy,aging,perez_sle,CD4T
SMYD3,7.819460988908801e-05,0.3863538023099245,99,0.00011818864201125914,healthy,aging,perez_sle,CD4T
SNAI1,0.47025810967233483,0.07340394022439828,99,0.4804652624404165,healthy,aging,perez_sle,CD4T
SNAI3,1.7527605396009045e-06,0.4591384567819867,99,2.9617158861461273e-05,healthy,aging,perez_sle,CD4T
SNAPC2,2.5217223993748984e-05,0.40985569661107957,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
SNAPC5,1.8996450344036804e-05,0.41547261838476807,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
SON,0.00015311367144982808,-0.37150952282642813,99,0.00020261427607517408,healthy,aging,perez_sle,CD4T
SOX13,4.610538685230603e-07,0.481203608137722,99,1.2722164346596051e-05,healthy,aging,perez_sle,CD4T
SOX4,3.2874641774935554e-14,-0.6701724626055604,99,2.1664382339682532e-11,healthy,aging,perez_sle,CD4T
SP1,3.9547741195422054e-05,0.4007212317641221,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
SP100,0.0020375245684912877,0.3064225902559037,99,0.002351538862759647,healthy,aging,perez_sle,CD4T
SP110,1.1216656968628588e-05,0.42565986901069697,99,9.040194226776229e-05,healthy,aging,perez_sle,CD4T
SP140,1.3217708351375037e-06,0.4639317285050681,99,2.488705658158881e-05,healthy,aging,perez_sle,CD4T
SP140L,1.1926964955627947e-05,0.42448941893878167,99,9.040194226776229e-05,healthy,aging,perez_sle,CD4T
SP2,3.093921087432544e-05,0.40573744635804454,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
SP3,0.0002206214895295848,0.36313058659732067,99,0.0002779915135755189,healthy,aging,perez_sle,CD4T
SP4,5.854530009525339e-05,0.3925342741182388,99,9.834402925624916e-05,healthy,aging,perez_sle,CD4T
SPEN,0.02513893751611832,0.225017478111323,99,0.02765702808534553,healthy,aging,perez_sle,CD4T
SPI1,0.00040742561001680524,0.34852163569971195,99,0.0004917462948737631,healthy,aging,perez_sle,CD4T
SRCAP,3.6105376669710736e-05,0.4025914747361771,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
SREBF1,3.869821114563563e-06,-0.44528503450222806,99,5.0491317080508654e-05,healthy,aging,perez_sle,CD4T
SREBF2,4.033978590886724e-05,0.40031250316758027,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
SRF,4.8509683107003864e-05,0.3964853172181431,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
STAT1,1.293992000825699e-05,0.42292881884289474,99,9.370777236748735e-05,healthy,aging,perez_sle,CD4T
STAT2,3.4554022853048035e-05,0.4034894390770644,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
STAT3,0.1121236295498376,-0.16067368844360191,99,0.11894190534367775,healthy,aging,perez_sle,CD4T
STAT4,0.00014694659002100342,0.37243845145493226,99,0.000195631924896649,healthy,aging,perez_sle,CD4T
STAT5A,2.088718727267163e-05,0.41360237541271305,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
STAT5B,4.664478371448341e-05,0.3973027744112268,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
STAT6,2.5444541855060183e-05,0.40967610374290214,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TBP,4.92778608721667e-05,0.396157095769405,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TBPL1,1.827338066862704e-05,0.41623433986014147,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TBX21,1.207285550539728e-06,0.4654551714558149,99,2.4109126600171948e-05,healthy,aging,perez_sle,CD4T
TCF12,0.00012990719380716245,0.3752066587678746,99,0.00017578817396082146,healthy,aging,perez_sle,CD4T
TCF20,5.574628968659743e-05,0.3935684813246401,99,9.68528616730472e-05,healthy,aging,perez_sle,CD4T
TCF7,1.1025022945446418e-08,-0.5357441043459626,99,1.4530980242085198e-06,healthy,aging,perez_sle,CD4T
TERF1,2.9651167804592752e-05,0.4065982535537917,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TERF2,4.8366002882405656e-05,0.39654724579337675,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TET2,0.00011145803698044474,0.3786127304057232,99,0.00015587786841433001,healthy,aging,perez_sle,CD4T
TET3,0.00018045349014096917,0.3677690368823181,99,0.0002350174901243057,healthy,aging,perez_sle,CD4T
TFAP4,0.058731285199877636,-0.19064711885666927,99,0.06365775813605158,healthy,aging,perez_sle,CD4T
TFCP2,5.509464893741627e-05,0.3938161956255745,99,9.68528616730472e-05,healthy,aging,perez_sle,CD4T
TFDP1,2.3700534730955085e-05,0.4110942681157518,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TFDP2,0.005571884707899143,0.2766473312835839,99,0.006276704311975274,healthy,aging,perez_sle,CD4T
TFE3,2.9209196168858106e-05,0.4069017035724364,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TFEB,3.1271687578716876e-05,0.40552069634472687,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TGIF1,7.31342739205312e-07,0.47375360053711874,99,1.7850180190233113e-05,healthy,aging,perez_sle,CD4T
TGIF2,9.471297575009194e-05,0.3821922020542259,99,0.00013687686627041794,healthy,aging,perez_sle,CD4T
THAP1,2.985163230826604e-05,0.40646201068827775,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
THAP11,1.679165901748031e-05,0.4178878328188789,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
THAP12,3.6721759069483786e-05,0.4022446747148689,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
THAP3,6.230549493551112e-05,0.3912151954657629,99,0.00010186935230686864,healthy,aging,perez_sle,CD4T
THAP4,2.409391457732034e-05,0.41076604666701366,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
THAP5,4.354129267987306e-05,0.39873332449912324,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
THAP6,3.560631042852837e-05,0.4028763461822517,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
THAP7,1.8072394995295477e-05,0.41645108987345913,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
THRA,0.0003514318908456325,0.352107300205738,99,0.0004280843180541069,healthy,aging,perez_sle,CD4T
THYN1,6.459238388429157e-06,0.4359895553596631,99,7.094396829958013e-05,healthy,aging,perez_sle,CD4T
TIGD1,0.000800273692796786,0.33158417037331955,99,0.0009519501147167545,healthy,aging,perez_sle,CD4T
TMF1,0.003114363702669394,0.29424123950745257,99,0.0035446730225546295,healthy,aging,perez_sle,CD4T
TOPORS,3.488035899185314e-05,0.4032974604938403,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TP53,2.9388843017727373e-05,0.4067778464219692,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TRAFD1,2.482975604968618e-05,0.41016533948724765,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TRERF1,3.1820310989994075e-05,0.4051677034658953,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
TRPS1,0.0001290821064829384,0.37534909449091197,99,0.0001754891995522431,healthy,aging,perez_sle,CD4T
TSC22D1,8.994087104965343e-06,0.4298338549814423,99,8.46729057453165e-05,healthy,aging,perez_sle,CD4T
TSHZ1,6.642463945246702e-05,0.3898527668106234,99,0.00010624717815333922,healthy,aging,perez_sle,CD4T
TSHZ2,3.6367936512478186e-06,-0.4463935559989097,99,4.891116359535318e-05,healthy,aging,perez_sle,CD4T
TTF1,2.8161363974262364e-05,0.40763865361771634,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
UBP1,5.5224406095283294e-05,0.39376665276538764,99,9.68528616730472e-05,healthy,aging,perez_sle,CD4T
USF1,3.724665568116734e-05,0.40195361041127087,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
USF2,1.1122112341658887e-05,0.42582088330630435,99,9.040194226776229e-05,healthy,aging,perez_sle,CD4T
USF3,9.068953767091927e-05,0.38313970925530016,99,0.00013251531114220796,healthy,aging,perez_sle,CD4T
VEZF1,3.913363558522724e-05,0.4009379817774398,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
XBP1,2.18366260328561e-08,0.5264486252033977,99,1.5290393361450824e-06,healthy,aging,perez_sle,CD4T
XPA,1.8954590504562743e-05,0.4155159683874316,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
YBX1,0.7091969061440726,0.03794983090315638,99,0.7146189008393636,healthy,aging,perez_sle,CD4T
YBX3,0.008243799266646213,0.26414395194391793,99,0.009176796818783538,healthy,aging,perez_sle,CD4T
YY1,0.0012298038529104753,0.32028220539318564,99,0.0014420653720071232,healthy,aging,perez_sle,CD4T
ZBED1,4.885614229462704e-05,0.39633668863758253,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBED4,4.108497977636241e-05,0.3999347388586552,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBED5,0.0001389666718867281,0.37369560153217457,99,0.0001861362536043777,healthy,aging,perez_sle,CD4T
ZBED6,6.346006435447542e-05,0.39082504544179114,99,0.00010300537539310172,healthy,aging,perez_sle,CD4T
ZBTB1,0.005763815117781783,0.27558835264708914,99,0.0064818330420105714,healthy,aging,perez_sle,CD4T
ZBTB10,9.343320258761056e-05,0.3824894592153472,99,0.00013540089756330516,healthy,aging,perez_sle,CD4T
ZBTB11,8.513346404391022e-05,0.3845145236254863,99,0.00012607405124704903,healthy,aging,perez_sle,CD4T
ZBTB14,5.801601821575652e-05,0.392726252701463,99,9.811841438761985e-05,healthy,aging,perez_sle,CD4T
ZBTB16,1.1594904692706415e-05,0.4250281975433141,99,9.040194226776229e-05,healthy,aging,perez_sle,CD4T
ZBTB17,3.5865882730885115e-05,0.4027277176016911,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB18,0.022832357213058405,0.2286341069049658,99,0.025203556789623934,healthy,aging,perez_sle,CD4T
ZBTB2,3.7517384172742846e-05,0.4018049818307103,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB20,0.37612080709839457,-0.08991409838167878,99,0.3860803923330873,healthy,aging,perez_sle,CD4T
ZBTB21,0.00019455034410059872,0.3660412296333004,99,0.000250726913653806,healthy,aging,perez_sle,CD4T
ZBTB22,2.9066218983498797e-05,0.4070007892928102,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB24,2.6840965014112653e-05,0.4086047393913607,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB25,3.799558833746703e-05,0.40154488181472914,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB33,4.83373145336655e-05,0.39655963150842344,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB37,4.454041311492534e-05,0.3982626673273478,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB38,1.914845570592809e-06,0.4576212066887632,99,3.1547080775516357e-05,healthy,aging,perez_sle,CD4T
ZBTB4,7.893874733701036e-05,0.3861494380116536,99,0.00011876857190659775,healthy,aging,perez_sle,CD4T
ZBTB40,9.348620393217581e-05,0.3824770735003005,99,0.00013540089756330516,healthy,aging,perez_sle,CD4T
ZBTB41,4.33984289654762e-05,0.39880144593188016,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB43,3.8479482914146655e-05,0.401284781798748,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB44,7.083725984882887e-05,0.3884779524404373,99,0.0001101621479989226,healthy,aging,perez_sle,CD4T
ZBTB48,4.3437348329292606e-05,0.39878286735931007,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB49,2.0769725115257078e-05,0.41371384684813356,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB5,3.339863254870288e-05,0.4041830391196809,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZBTB7A,9.910375900451806e-06,0.42800696201205074,99,8.825591511348289e-05,healthy,aging,perez_sle,CD4T
ZBTB7B,2.67748396204113e-05,0.40865428225154754,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZC3H8,6.694728996353717e-05,0.38968555965749274,99,0.00010656585528012317,healthy,aging,perez_sle,CD4T
ZEB1,0.8909760651277622,-0.013952508000132398,99,0.8936883210337827,healthy,aging,perez_sle,CD4T
ZEB2,2.6356861578672874e-05,0.40897011798523897,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZFAT,4.7385380800313694e-05,0.3969745529624887,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZFP14,5.504606334142043e-05,0.3938347741981446,99,9.68528616730472e-05,healthy,aging,perez_sle,CD4T
ZFP62,4.09742304660454e-05,0.3999904745763655,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZFP64,0.00018629609090865863,0.36703827969456143,99,0.00024119670708999222,healthy,aging,perez_sle,CD4T
ZFP90,0.00034641032941209104,0.3524541002270462,99,0.00042353322278769576,healthy,aging,perez_sle,CD4T
ZFP91,5.2480987610158156e-05,0.3948380171169291,99,9.623956853658264e-05,healthy,aging,perez_sle,CD4T
ZFX,9.745922064919031e-05,0.38156672344436643,99,0.00013992511199960002,healthy,aging,perez_sle,CD4T
ZFY,8.039658599086365e-06,0.4319332336818617,99,8.202489997724246e-05,healthy,aging,perez_sle,CD4T
ZGPAT,1.4073859294696022e-05,0.4213124830292975,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZHX1,3.946459401025685e-05,0.4007645817667856,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZHX2,0.0006864886776846762,0.3355166349006538,99,0.0008195580409315247,healthy,aging,perez_sle,CD4T
ZKSCAN1,8.107146697905654e-05,0.385573502261981,99,0.00012114761165351076,healthy,aging,perez_sle,CD4T
ZKSCAN5,0.00023427491249961886,0.36173100079704107,99,0.00029407079492809303,healthy,aging,perez_sle,CD4T
ZKSCAN8,7.253506578980894e-05,0.3879701381235217,99,0.00011220800083446968,healthy,aging,perez_sle,CD4T
ZMAT1,0.0001803559408306902,0.3677814225973648,99,0.0002350174901243057,healthy,aging,perez_sle,CD4T
ZNF10,0.0012881158076744044,-0.31903744103099013,99,0.0015077590004572512,healthy,aging,perez_sle,CD4T
ZNF100,7.67479395806013e-05,0.38675633804894294,99,0.00011653661793459965,healthy,aging,perez_sle,CD4T
ZNF101,0.5146614735734055,0.06625738264243965,99,0.5242069723104702,healthy,aging,perez_sle,CD4T
ZNF107,0.00030425770583692444,0.3555629147037735,99,0.0003761835424888053,healthy,aging,perez_sle,CD4T
ZNF12,4.267788388403798e-05,0.39914824595318843,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF121,9.141376311555733e-05,0.3829663092446461,99,0.00013298381874868052,healthy,aging,perez_sle,CD4T
ZNF124,9.11544961570716e-05,0.3830282378198796,99,0.0001329000286891818,healthy,aging,perez_sle,CD4T
ZNF131,0.00011613487930690227,0.37770238034978915,99,0.0001601106390444531,healthy,aging,perez_sle,CD4T
ZNF134,0.00027569575750617786,0.3579038148476039,99,0.0003434470778763161,healthy,aging,perez_sle,CD4T
ZNF136,3.741564623002393e-05,0.4018607175484205,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF138,5.8906399507517124e-05,0.3924042241102482,99,9.852618597830909e-05,healthy,aging,perez_sle,CD4T
ZNF14,0.0008175303481068765,-0.3310330060537405,99,0.0009689793154719993,healthy,aging,perez_sle,CD4T
ZNF141,0.02837623056339641,0.2203914135413723,99,0.03116655990213039,healthy,aging,perez_sle,CD4T
ZNF142,3.090142477844175e-05,0.405762217788138,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF143,3.894568249400654e-05,0.40103706749781354,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF146,2.1774591518680553e-05,0.412778725362106,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF148,0.2018320831716981,0.12938117937805863,99,0.21112276636531593,healthy,aging,perez_sle,CD4T
ZNF160,0.00011516587699313469,0.37788816607549,99,0.00015944183390436081,healthy,aging,perez_sle,CD4T
ZNF169,0.00637404141338305,0.2724176095951283,99,0.007131567557588166,healthy,aging,perez_sle,CD4T
ZNF18,0.0005548339651782388,0.34089203523093115,99,0.0006635854501859517,healthy,aging,perez_sle,CD4T
ZNF189,0.00010378684185614882,0.3801857162166569,99,0.00014677152099399585,healthy,aging,perez_sle,CD4T
ZNF195,4.634055070916976e-05,0.3974390172767407,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF197,4.53442674203173e-05,0.3978910958759461,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF207,0.00012136438745280481,0.3767239088610981,99,0.00016636936263141535,healthy,aging,perez_sle,CD4T
ZNF211,4.9776614337903654e-05,0.39594653861361073,99,9.453253270512538e-05,healthy,aging,perez_sle,CD4T
ZNF217,5.517571380306636e-05,0.39378523133795773,99,9.68528616730472e-05,healthy,aging,perez_sle,CD4T
ZNF22,4.717467205550193e-05,0.3970674458253391,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF224,3.674395354381981e-05,0.4022322889998222,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF226,3.098650426824223e-05,0.40570648207042775,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF227,4.946800755916012e-05,0.3960765886216013,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF235,0.24920271450331136,0.11689637861096278,99,0.2578094016604116,healthy,aging,perez_sle,CD4T
ZNF236,6.245101416081174e-05,0.39116565260557606,99,0.00010186935230686864,healthy,aging,perez_sle,CD4T
ZNF24,7.914283458154196e-05,0.38609370229394335,99,0.00011880439177502537,healthy,aging,perez_sle,CD4T
ZNF248,0.22702135428588988,0.12251330038465122,99,0.23672005138354654,healthy,aging,perez_sle,CD4T
ZNF25,0.07413638432147568,0.18029266107760963,99,0.07969963665228788,healthy,aging,perez_sle,CD4T
ZNF250,3.59527991203324e-05,0.4026781747415042,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF254,5.475538777175424e-05,0.3939462456335651,99,9.68528616730472e-05,healthy,aging,perez_sle,CD4T
ZNF26,5.5338177311339606e-05,0.39372330276272416,99,9.68528616730472e-05,healthy,aging,perez_sle,CD4T
ZNF260,0.00018554379782073575,0.3671311725574118,99,0.00024069559599185995,healthy,aging,perez_sle,CD4T
ZNF263,4.819411082463813e-05,0.3966215600836571,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF264,5.023546113967353e-05,0.39575456003038656,99,9.484242453943399e-05,healthy,aging,perez_sle,CD4T
ZNF266,5.469098788158957e-05,0.3939710170636586,99,9.68528616730472e-05,healthy,aging,perez_sle,CD4T
ZNF267,4.087602077626123e-05,0.4000400174365524,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF273,7.390772348152825e-05,0.38756760238450333,99,0.00011406367628648036,healthy,aging,perez_sle,CD4T
ZNF274,5.968718595620032e-05,0.392125545521697,99,9.907772177616123e-05,healthy,aging,perez_sle,CD4T
ZNF275,0.0018891442406275094,0.3085405475288932,99,0.002191806434108325,healthy,aging,perez_sle,CD4T
ZNF276,3.1607503576917115e-05,0.40530394633140926,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF277,1.5631301629043472e-05,0.41928122576163507,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF280C,0.00014039051508284227,0.3734664658038102,99,0.00018766196640891087,healthy,aging,perez_sle,CD4T
ZNF280D,6.889662604662323e-05,0.38907246676268,99,0.00010836008726664607,healthy,aging,perez_sle,CD4T
ZNF281,3.347994729271743e-05,0.404133496259494,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF286A,2.839597508491881e-05,0.40747144646458555,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
ZNF292,0.4761739912512519,-0.0724316615932306,99,0.4857564399916022,healthy,aging,perez_sle,CD4T
ZNF3,3.195643075389489e-05,0.4050810034605682,99,9.444148225214807e-05,healthy,aging,perez_sle,CD4T
