gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
RFX5,4.2797320632809733e-07,0.20153928850357325,619,1.2426928422278864e-06,healthy,aging,aida,NK
RFX7,7.67946012092368e-06,0.17873377771022106,619,1.4775374639953442e-05,healthy,aging,aida,NK
RLF,0.35649043235052613,0.037123508690210985,619,0.39658777447782606,healthy,aging,aida,NK
RORA,0.019155275974980887,0.09413395787230427,619,0.024299177739805417,healthy,aging,aida,NK
RREB1,0.00012793309703895518,0.1533553071262608,619,0.00020347148348155434,healthy,aging,aida,NK
RUNX1,3.6381608517848644e-07,0.20274547095793388,619,1.1335934054707057e-06,healthy,aging,aida,NK
RUNX2,5.296797816193615e-10,-0.24624714735159814,619,2.2352486783915056e-08,healthy,aging,aida,NK
RUNX3,0.048222545673157875,-0.07943317425476779,619,0.05927159497302706,healthy,aging,aida,NK
RXRB,4.33185383473369e-09,0.2331858942434854,619,5.7197049944224166e-08,healthy,aging,aida,NK
SAFB,4.575551002007579e-09,0.23283524774436404,619,5.9108648658458515e-08,healthy,aging,aida,NK
SAFB2,6.84596203011362e-06,0.17969628412964816,619,1.3333827584805892e-05,healthy,aging,aida,NK
SATB1,1.5020490801989945e-05,-0.17300871947914973,619,2.7720031130203e-05,healthy,aging,aida,NK
SCMH1,1.5818922866029357e-05,-0.17255902344209817,619,2.902428456288863e-05,healthy,aging,aida,NK
SCML4,0.8794803460720033,-0.00610673046690769,619,0.895033857015399,healthy,aging,aida,NK
SETBP1,1.3424203282040579e-08,0.22582229245546329,619,1.2866911563177683e-07,healthy,aging,aida,NK
SETDB1,3.5503762829715697e-06,0.1851022783407338,619,7.46640593727906e-06,healthy,aging,aida,NK
SETDB2,2.514665117153694e-06,0.18788024587451327,619,5.585203575993971e-06,healthy,aging,aida,NK
SGSM2,0.07282445975353713,0.07215594346136904,619,0.08681333902822788,healthy,aging,aida,NK
SKI,0.010735015996004774,0.10247876756379289,619,0.013953316479406615,healthy,aging,aida,NK
SKIL,0.8666400940541753,-0.006763180393813573,619,0.8848115798972468,healthy,aging,aida,NK
SLC2A4RG,1.7288901729566698e-08,0.2241401964573327,619,1.5199826103901932e-07,healthy,aging,aida,NK
SMAD3,0.02918088784346327,-0.08767151961154195,619,0.03614775343427055,healthy,aging,aida,NK
SMAD4,1.9295042223146307e-07,0.20738705782545286,619,7.681611149214453e-07,healthy,aging,aida,NK
SMAD5,3.3133581530482652e-06,0.18566205753823412,619,7.038106412347468e-06,healthy,aging,aida,NK
SMYD3,0.022271871019920543,0.0918613606176424,619,0.028139908893432545,healthy,aging,aida,NK
SNAI1,0.016527880957794436,0.09631598325771416,619,0.021093041625572333,healthy,aging,aida,NK
SNAPC2,7.381765225090361e-08,0.2142226147339523,619,3.8824245546915847e-07,healthy,aging,aida,NK
SNAPC5,3.3728731609846214e-09,0.23478194823115028,619,5.474432592043424e-08,healthy,aging,aida,NK
SON,0.0012725342814460232,0.12922505304942097,619,0.0018307140912621198,healthy,aging,aida,NK
SOX13,0.10898648785447171,0.06448385575935378,619,0.1279934078142497,healthy,aging,aida,NK
SOX4,3.0355447705678064e-10,-0.2495842361145626,619,1.7135560066131946e-08,healthy,aging,aida,NK
SP1,3.856461928019606e-08,0.21871663955352263,619,2.490959592281406e-07,healthy,aging,aida,NK
SP100,0.00016648377843215634,0.15077090880955546,619,0.00026280357044278045,healthy,aging,aida,NK
SP110,5.472721004763359e-07,0.19969907765797512,619,1.5127652384345604e-06,healthy,aging,aida,NK
SP140,5.6541119717801266e-11,0.2593753613890321,619,5.965088129173033e-09,healthy,aging,aida,NK
SP140L,8.44571832506856e-06,0.17793310618989047,619,1.6054473572878055e-05,healthy,aging,aida,NK
SP2,7.3325110968726955e-09,0.2297903981392989,619,8.439053680571066e-08,healthy,aging,aida,NK
SP3,0.009609943252325141,0.1040108973989765,619,0.012620527134277621,healthy,aging,aida,NK
SP4,2.667895640514963e-08,0.22122478946507115,619,1.9411240694774006e-07,healthy,aging,aida,NK
SPEN,0.004330201169031411,0.1145276604993558,619,0.0058195697239848895,healthy,aging,aida,NK
SPI1,0.012608664067493138,0.10021788720643855,619,0.01628833541780236,healthy,aging,aida,NK
SRCAP,1.9816405655270892e-07,0.20719407065727305,619,7.824321622363611e-07,healthy,aging,aida,NK
SREBF1,0.009505805560258117,0.10416066111013413,619,0.01250971916765777,healthy,aging,aida,NK
SREBF2,6.544023629977e-08,0.2150637766121491,619,3.57100599808173e-07,healthy,aging,aida,NK
STAT1,0.003979097880344631,0.11559491041328802,619,0.005381984953543059,healthy,aging,aida,NK
STAT2,4.426682142095722e-07,0.20128764092943474,619,1.2794930575098305e-06,healthy,aging,aida,NK
STAT3,0.0001329424092342142,0.15298099907426138,619,0.00021090863419864062,healthy,aging,aida,NK
STAT4,0.021681971574054878,0.09226932627961809,619,0.027449376012753476,healthy,aging,aida,NK
STAT5A,0.04923129836820157,-0.07907966812412212,619,0.060277392392788384,healthy,aging,aida,NK
STAT5B,5.5984775342447115e-08,0.21614846268643742,619,3.164139534978812e-07,healthy,aging,aida,NK
STAT6,9.232811910723736e-07,0.19572672048656356,619,2.3377479757952248e-06,healthy,aging,aida,NK
TBP,1.3038245666139145e-06,0.19306015204986346,619,3.1381024740174967e-06,healthy,aging,aida,NK
TBPL1,1.0458997585156822e-08,0.2274689087775136,619,1.0678299147416029e-07,healthy,aging,aida,NK
TBX21,5.123341687012442e-05,0.1620309989609373,619,8.741442824471362e-05,healthy,aging,aida,NK
TCF12,2.562090997006621e-06,0.18773081114751333,619,5.67064196190624e-06,healthy,aging,aida,NK
TCF20,3.3640882358607194e-07,0.20332453368836795,619,1.1033512193263066e-06,healthy,aging,aida,NK
TCF4,4.157151617554297e-09,-0.2334492587149314,619,5.7197049944224166e-08,healthy,aging,aida,NK
TCF7,3.066668847562852e-07,-0.20400674560546625,619,1.0214940860790892e-06,healthy,aging,aida,NK
TERF1,1.1498751124726966e-06,0.19403523578670273,619,2.810312533572242e-06,healthy,aging,aida,NK
TERF2,3.418673471764127e-07,0.203205669181557,619,1.1070950239450417e-06,healthy,aging,aida,NK
TET2,0.023819671409913337,0.09083384186736637,619,0.03003556175791861,healthy,aging,aida,NK
TET3,7.754927541710426e-05,0.1581571851979826,619,0.0001281689068904099,healthy,aging,aida,NK
TFCP2,5.518473266423423e-08,0.21624822080563028,619,3.147021241121976e-07,healthy,aging,aida,NK
TFDP1,0.0008674379697112409,0.1335272041856528,619,0.0012622718042004954,healthy,aging,aida,NK
TFDP2,6.15174847674389e-06,0.18058750221275702,619,1.2018693783268136e-05,healthy,aging,aida,NK
TFE3,2.186115311505024e-07,0.20648166811709082,619,8.140064659897745e-07,healthy,aging,aida,NK
TFEB,1.3564646882609376e-08,0.22575335762119605,619,1.2866911563177683e-07,healthy,aging,aida,NK
TGIF1,0.44843531225149547,0.030522239114914914,619,0.4919576302516406,healthy,aging,aida,NK
TGIF2,0.2104440734977549,0.05040588976522056,619,0.24045324643335533,healthy,aging,aida,NK
THAP1,2.0782454218405445e-09,0.23783821105583894,619,4.0416992354142524e-08,healthy,aging,aida,NK
THAP11,1.8970675935203613e-09,0.23840922632764713,619,4.0416992354142524e-08,healthy,aging,aida,NK
THAP12,2.427800413350578e-07,0.20571817180657617,619,8.879568733670003e-07,healthy,aging,aida,NK
THAP3,6.28811670522519e-05,0.16012774968943624,619,0.00010530100196845356,healthy,aging,aida,NK
THAP4,1.7708664522134561e-09,0.23883920862171254,619,4.0416992354142524e-08,healthy,aging,aida,NK
THAP5,8.969240589811422e-07,0.19594883540593333,619,2.2801322463255286e-06,healthy,aging,aida,NK
THAP6,1.108129843162877e-06,0.1943212748585538,619,2.7293626098135987e-06,healthy,aging,aida,NK
THAP7,4.047709907254369e-09,0.23361977373449544,619,5.7197049944224166e-08,healthy,aging,aida,NK
THRA,5.1618660237719874e-08,0.21671059538598872,619,2.9976708193092064e-07,healthy,aging,aida,NK
THYN1,2.763020501987899e-05,0.167642405818773,619,4.89913719260039e-05,healthy,aging,aida,NK
TMF1,0.05055415374686668,0.07862516385707395,619,0.06162404870492518,healthy,aging,aida,NK
TOPORS,0.01755390118769351,0.09543007953407523,619,0.022357383202837006,healthy,aging,aida,NK
TP53,4.1746417490133547e-07,0.2017244053584428,619,1.2352083860631823e-06,healthy,aging,aida,NK
TRAFD1,2.192317717650094e-08,0.22254917845792743,619,1.6959196968338644e-07,healthy,aging,aida,NK
TRERF1,4.372411983603195e-05,0.16348895552180479,619,7.562122365084214e-05,healthy,aging,aida,NK
TRPS1,0.5291744158777404,0.025339523920987733,619,0.5755453698464084,healthy,aging,aida,NK
TSC22D1,0.159907686308962,0.0565561726733081,619,0.18504856569208947,healthy,aging,aida,NK
TSHZ1,8.273812463673463e-05,0.1575437309698359,619,0.0001363886273308672,healthy,aging,aida,NK
TTF1,3.4979305653872776e-07,0.20303629295330794,619,1.1070950239450417e-06,healthy,aging,aida,NK
UBP1,1.410910635474806e-07,0.20963920744939232,619,6.164803262553266e-07,healthy,aging,aida,NK
USF1,3.039079640253184e-07,0.2040732257117878,619,1.0214940860790892e-06,healthy,aging,aida,NK
USF2,6.874352701577865e-05,0.15929283851023504,619,0.0001148143868099944,healthy,aging,aida,NK
USF3,2.3031816044129653e-05,0.16926239973052626,619,4.141801010208541e-05,healthy,aging,aida,NK
VEZF1,0.0001830344822533098,0.14983072269990214,619,0.00028821101310036093,healthy,aging,aida,NK
XBP1,0.8287225847877003,0.00871289235096611,619,0.8529778799522184,healthy,aging,aida,NK
XPA,5.6155076207323286e-06,0.18134429230775012,619,1.1076515721871724e-05,healthy,aging,aida,NK
YBX1,4.833628603811065e-06,-0.1825816776441414,619,9.74422581596305e-06,healthy,aging,aida,NK
YBX3,0.001803442363544493,-0.12519580692520738,619,0.0025089648706014597,healthy,aging,aida,NK
YY1,1.3619005919961104e-08,0.2257268617432674,619,1.2866911563177683e-07,healthy,aging,aida,NK
ZBED1,3.100556056778809e-05,0.16660881351481704,619,5.451811066502738e-05,healthy,aging,aida,NK
ZBED4,0.014855769952328844,-0.09786881378835686,619,0.019074447017898902,healthy,aging,aida,NK
ZBED5,0.00023292849074585438,0.14741418222302588,619,0.00036316190798553157,healthy,aging,aida,NK
ZBED6,3.32220423062985e-08,0.21973532634448906,619,2.317694584761986e-07,healthy,aging,aida,NK
ZBTB1,0.6648291077188406,0.01744795317286397,619,0.709674241460415,healthy,aging,aida,NK
ZBTB10,0.23312651408427204,0.04799372730828861,619,0.26398762686108085,healthy,aging,aida,NK
ZBTB11,8.832079537672252e-07,0.19606691541206067,619,2.2543170755429324e-06,healthy,aging,aida,NK
ZBTB14,8.398296117442393e-06,0.1779806064409623,619,1.6012413982954903e-05,healthy,aging,aida,NK
ZBTB16,0.7249582335077174,-0.014169575428805512,619,0.7635583391187772,healthy,aging,aida,NK
ZBTB17,3.916904115671005e-07,0.20219811723900377,619,1.192019377509463e-06,healthy,aging,aida,NK
ZBTB2,5.416702290448542e-05,0.16151580977003718,619,9.192419704702217e-05,healthy,aging,aida,NK
ZBTB20,0.06850887052973036,0.07326775807542776,619,0.08197753316695523,healthy,aging,aida,NK
ZBTB21,3.09967510065643e-05,0.16661136946865732,619,5.451811066502738e-05,healthy,aging,aida,NK
ZBTB24,7.483469727761816e-10,0.24415070846012793,619,2.6316868542277386e-08,healthy,aging,aida,NK
ZBTB25,0.000207959871004654,0.14855542826595858,619,0.0003258381147176881,healthy,aging,aida,NK
ZBTB33,1.1335623769407055e-07,0.21119925032502995,619,5.354813317935845e-07,healthy,aging,aida,NK
ZBTB37,2.505143585121065e-08,0.22165029251329765,619,1.8655951639776483e-07,healthy,aging,aida,NK
ZBTB38,1.847257152154493e-13,0.2900056844529762,619,3.89771238004598e-11,healthy,aging,aida,NK
ZBTB4,1.5031296220763083e-07,0.2091856901348171,619,6.388772100982124e-07,healthy,aging,aida,NK
ZBTB40,6.05424045851601e-07,0.19893831444661644,619,1.6475711854018202e-06,healthy,aging,aida,NK
ZBTB41,2.0040391030233088e-07,0.20711265973148832,619,7.824321622363611e-07,healthy,aging,aida,NK
ZBTB43,0.0015203760007329967,0.1271830230763335,619,0.002162692153851656,healthy,aging,aida,NK
ZBTB44,3.619406240430693e-07,0.20278373434611746,619,1.1335934054707057e-06,healthy,aging,aida,NK
ZBTB5,4.6429451816674894e-06,0.18291243325496098,619,9.419821474344598e-06,healthy,aging,aida,NK
ZBTB7A,1.5741019343305037e-06,0.19158888428384752,619,3.663259280997068e-06,healthy,aging,aida,NK
ZBTB7B,2.6920337589037e-07,0.20496310255179234,619,9.466985385477659e-07,healthy,aging,aida,NK
ZC3H8,9.633327612137719e-05,0.15609377125464705,619,0.0001571622777959581,healthy,aging,aida,NK
ZEB1,6.043714705748618e-07,-0.19895144850644927,619,1.6475711854018202e-06,healthy,aging,aida,NK
ZEB2,1.974402370732136e-09,0.2381592742872443,619,4.0416992354142524e-08,healthy,aging,aida,NK
ZFAT,0.02799087309344644,0.0883273874895535,619,0.03480986771739017,healthy,aging,aida,NK
ZFHX3,9.165835927911966e-10,-0.242911475751159,619,2.9009870711524876e-08,healthy,aging,aida,NK
ZFP14,3.2381994437547364e-09,0.23504075753733636,619,5.394158547080048e-08,healthy,aging,aida,NK
ZFP62,5.196774152913621e-06,0.18198487507566719,619,1.0344522134573321e-05,healthy,aging,aida,NK
ZFP64,8.532361626817464e-07,0.1963311909165587,619,2.195522321046907e-06,healthy,aging,aida,NK
ZFP90,4.0879360192238657e-07,0.20188054630096436,619,1.2205959906455868e-06,healthy,aging,aida,NK
ZFP91,9.101028006306899e-08,0.21275238453335663,619,4.500742756243464e-07,healthy,aging,aida,NK
ZFX,2.714773626494125e-06,0.18726709532405056,619,5.925695536450947e-06,healthy,aging,aida,NK
ZFY,0.05062323116360362,0.07860170475598521,619,0.06162404870492518,healthy,aging,aida,NK
ZGPAT,1.3175443647351108e-09,0.24067681290052303,619,3.6686233971919855e-08,healthy,aging,aida,NK
ZHX1,4.6258687313615716e-08,0.21746720833566613,619,2.7887380066202303e-07,healthy,aging,aida,NK
ZHX2,0.0003279325416127717,0.14392019332332986,619,0.0005014041034803973,healthy,aging,aida,NK
ZKSCAN1,0.009860510518375708,0.1036563790093842,619,0.012922780865697356,healthy,aging,aida,NK
ZKSCAN5,1.5892978099000976e-06,0.1915135469117427,619,3.685075141636467e-06,healthy,aging,aida,NK
ZKSCAN8,7.602921399513706e-06,0.17881789642868812,619,1.4672711115524909e-05,healthy,aging,aida,NK
ZMAT1,0.17030442139655094,-0.05518377729990668,619,0.1963619284954768,healthy,aging,aida,NK
ZNF10,0.8277710704104831,0.008762062829299887,619,0.8529778799522184,healthy,aging,aida,NK
ZNF100,0.05311174045803398,0.07777390469588429,619,0.06452923552770731,healthy,aging,aida,NK
ZNF101,0.0006433433117223069,0.13679718018045403,619,0.0009514867203743465,healthy,aging,aida,NK
ZNF107,1.9233113633896897e-07,0.20741031447475225,619,7.681611149214453e-07,healthy,aging,aida,NK
ZNF12,1.1893458612540563e-07,0.21085786599527048,619,5.495298760392367e-07,healthy,aging,aida,NK
ZNF121,0.0008247515083496787,0.13408440212283917,619,0.00120569908726408,healthy,aging,aida,NK
ZNF124,0.6223858363597732,0.019832253202289242,619,0.6700174054689395,healthy,aging,aida,NK
ZNF131,0.0004745534056474539,0.14005498376142173,619,0.0007101472949759771,healthy,aging,aida,NK
ZNF134,0.001784968154307356,0.12531644288517502,619,0.0024887331314461594,healthy,aging,aida,NK
ZNF136,0.00010099132305670782,0.1556411143601765,619,0.0001639166858843488,healthy,aging,aida,NK
ZNF138,4.421394230245483e-06,0.18331343963667843,619,9.028201766920595e-06,healthy,aging,aida,NK
ZNF14,0.09091501011316137,0.06800935121876445,619,0.10736791306274468,healthy,aging,aida,NK
ZNF141,5.968803435327689e-07,0.19904556328201453,619,1.6427185106792888e-06,healthy,aging,aida,NK
ZNF142,7.23975992544188e-07,0.19758381075009712,619,1.933657397807868e-06,healthy,aging,aida,NK
ZNF143,1.9229205484654785e-08,0.22342905924083378,619,1.62294494290402e-07,healthy,aging,aida,NK
ZNF146,7.648047137472244e-07,0.19716638046697021,619,2.0088024224148825e-06,healthy,aging,aida,NK
ZNF148,0.0005688742467512652,0.138122657351678,619,0.000845299056792373,healthy,aging,aida,NK
ZNF16,3.7975931545512014e-06,0.18455527891243498,619,7.907488377733237e-06,healthy,aging,aida,NK
ZNF160,3.058599365460752e-07,0.20402613036429468,619,1.0214940860790892e-06,healthy,aging,aida,NK
ZNF18,6.304175730615723e-08,0.2153238259355448,619,3.47003759780793e-07,healthy,aging,aida,NK
ZNF184,0.0031838215046816956,0.11836900605659653,619,0.004334105403147341,healthy,aging,aida,NK
ZNF189,8.42853362579275e-07,0.19642482486912427,619,2.177657871480305e-06,healthy,aging,aida,NK
ZNF195,3.945401018729073e-08,0.21856044799805374,619,2.5226654998534045e-07,healthy,aging,aida,NK
ZNF197,9.370135350665568e-07,0.1956133980974855,619,2.363066006761451e-06,healthy,aging,aida,NK
ZNF207,1.3201992753385704e-06,0.19296302580393193,619,3.159771960328193e-06,healthy,aging,aida,NK
ZNF211,3.154546746685838e-06,0.1860589895776913,619,6.768908781871623e-06,healthy,aging,aida,NK
ZNF217,0.9419925958225155,-0.0029306161829350716,619,0.9479830097864107,healthy,aging,aida,NK
ZNF22,4.16560994508991e-06,0.18380101946480856,619,8.645347853252153e-06,healthy,aging,aida,NK
ZNF224,2.6322397911511537e-08,0.22131581685084908,619,1.937450916044241e-07,healthy,aging,aida,NK
ZNF226,1.038450051200568e-07,0.21182057486648687,619,5.017854064197681e-07,healthy,aging,aida,NK
ZNF227,0.15601292403918357,0.05708760862030207,619,0.18105112752823396,healthy,aging,aida,NK
ZNF236,3.908448615833366e-07,0.20221416154330824,619,1.192019377509463e-06,healthy,aging,aida,NK
ZNF24,2.4951488460157997e-06,0.1879425251062062,619,5.561370491295756e-06,healthy,aging,aida,NK
ZNF250,1.0968259454095703e-06,0.19440050942760326,619,2.712073529079108e-06,healthy,aging,aida,NK
ZNF251,0.01457260171953667,0.09814685601452938,619,0.01874889611476974,healthy,aging,aida,NK
ZNF253,3.358402156717629e-05,0.1658887937260612,619,5.888832590587974e-05,healthy,aging,aida,NK
ZNF254,9.652692190215571e-07,0.1953851590114884,619,2.415080694231776e-06,healthy,aging,aida,NK
ZNF26,2.0253741863541698e-06,0.18960232610103675,619,4.645151666529649e-06,healthy,aging,aida,NK
ZNF263,5.617000863697994e-06,0.18134209064454113,619,1.1076515721871724e-05,healthy,aging,aida,NK
ZNF264,4.909809399157866e-08,0.21705643365511348,619,2.904588177258221e-07,healthy,aging,aida,NK
ZNF266,2.355919119561773e-07,0.20593730056205334,619,8.670330248154296e-07,healthy,aging,aida,NK
ZNF267,2.2640356717522167e-06,0.1887177636205021,619,5.118337786496953e-06,healthy,aging,aida,NK
ZNF274,0.054196401361863475,0.07742318227734193,619,0.0657209234905356,healthy,aging,aida,NK
ZNF276,1.5439660803081766e-09,0.23969317557558456,619,3.889224312009164e-08,healthy,aging,aida,NK
ZNF277,0.0003770043912112933,0.14247309323966528,619,0.0005695555599922402,healthy,aging,aida,NK
ZNF28,5.066604002448439e-06,0.18219408369346715,619,1.0117225026971152e-05,healthy,aging,aida,NK
ZNF280D,0.00033203053179689323,0.14379186419536766,619,0.0005064465701865866,healthy,aging,aida,NK
ZNF281,1.3228113262037558e-06,0.19294763946794274,619,3.159771960328193e-06,healthy,aging,aida,NK
ZNF282,0.005689190717806929,0.11102248613829925,619,0.007581595209203759,healthy,aging,aida,NK
ZNF292,0.22125278483435365,0.04923440248625653,619,0.2518939079139314,healthy,aging,aida,NK
ZNF296,2.1969259895804134e-08,-0.22253505744562163,619,1.6959196968338644e-07,healthy,aging,aida,NK
ZNF3,2.3391207956713007e-05,0.16912518803030713,619,4.194514061359583e-05,healthy,aging,aida,NK
ZNF302,3.219787972438115e-06,0.1858936623852288,619,6.885560089707163e-06,healthy,aging,aida,NK
ZNF316,0.12169588554337799,0.062272576090385556,619,0.1423909344712722,healthy,aging,aida,NK
ZNF317,5.997720655046134e-08,0.2156703727859322,619,3.3597851103040437e-07,healthy,aging,aida,NK
