gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
ZNF354B,4.665946136093913e-05,0.16289276030869854,619,8.047803553535277e-05,healthy,aging,aida,NK,4.331520407876751e-15,7.658805637391011e-15,14.11583895171641,Inconsistent
ZNF362,8.009090988736172e-10,0.24373664393799865,619,2.668291892563156e-08,healthy,aging,aida,NK,3.68463907669707e-17,1.65416775570868e-16,15.781420449025198,Inconsistent
ZNF37A,2.3527385206248293e-07,0.20594714478030954,619,8.670330248154296e-07,healthy,aging,aida,NK,3.96420466840965e-17,1.74259830215508e-16,15.758802713442675,Inconsistent
ZNF384,2.8745802159139843e-07,0.2044821024068155,619,9.782845573513721e-07,healthy,aging,aida,NK,1.85026782916626e-16,5.52462045218039e-16,15.257697553151583,Inconsistent
ZNF394,0.7520358851528102,0.012724550475981578,619,0.7855424344913017,healthy,aging,aida,NK,0.0026255416700586,0.0026676851960628,2.5738654212619605,Inconsistent
ZNF397,3.659344358147885e-08,0.2190756118824802,619,2.3880051326882587e-07,healthy,aging,aida,NK,1.3804421691893501e-17,8.48368828249378e-17,16.07141529721346,Inconsistent
ZNF398,1.288967590516048e-07,0.2102849527379373,619,5.745890738004637e-07,healthy,aging,aida,NK,1.2623728184912001e-15,2.6113790657023903e-15,14.583130081760453,Inconsistent
ZNF407,2.1623727000334e-06,0.18908308787434994,619,4.906028383946747e-06,healthy,aging,aida,NK,6.130351255854891e-15,1.05448705025982e-14,13.976958749291242,Inconsistent
ZNF41,5.2701095751999065e-05,0.16176986145917394,619,8.967686454574035e-05,healthy,aging,aida,NK,4.1976640210772104e-14,6.34157834210471e-14,13.197802638024017,Inconsistent
ZNF410,2.590066033012689e-07,0.2052456493302775,619,9.210740443241754e-07,healthy,aging,aida,NK,4.12847227328946e-16,1.07544154279516e-15,14.968413191349478,Inconsistent
ZNF414,4.066913410379278e-09,0.23358953249846415,619,5.7197049944224166e-08,healthy,aging,aida,NK,1.8303541075218702e-17,1.0163282018082001e-16,15.992966023137498,Inconsistent
ZNF417,1.3292853955362028e-06,0.19290962914449586,619,3.163299456294798e-06,healthy,aging,aida,NK,2.69393930256267e-15,5.07518922179217e-15,14.294547761011158,Inconsistent
ZNF426,1.2260558928287287e-05,0.17476068665107317,619,2.2826275887076037e-05,healthy,aging,aida,NK,4.89763744357498e-13,6.769005462408209e-13,12.16947513543845,Inconsistent
ZNF428,3.620840095423646e-06,0.18494274633074093,619,7.564329308261281e-06,healthy,aging,aida,NK,3.45698349915728e-12,4.4445776471802195e-12,11.352169502233457,Inconsistent
ZNF429,0.0014611526249761419,0.1276415004597473,619,0.0020878320803835167,healthy,aging,aida,NK,6.20607775021368e-13,8.44827358254894e-13,12.073232030716097,Inconsistent
ZNF43,0.00013975018900461988,0.15249301434255258,619,0.00022115467409981095,healthy,aging,aida,NK,8.13331535951052e-15,1.3656203242891701e-14,13.864670028316176,Inconsistent
ZNF430,2.058352589556521e-06,0.18947432595723218,619,4.703744365304252e-06,healthy,aging,aida,NK,2.8010886978445e-15,5.24582587495731e-15,14.280186129071675,Inconsistent
ZNF431,2.7498495302994234e-06,0.1871640979762284,619,5.981631452506994e-06,healthy,aging,aida,NK,4.73993807873815e-17,1.94071245038392e-16,15.712038807972132,Inconsistent
ZNF439,3.3319148058979575e-08,0.21971543545618727,619,2.317694584761986e-07,healthy,aging,aida,NK,1.00432034529935e-15,2.1814071361041e-15,14.661263270477294,Inconsistent
ZNF44,8.538965610185621e-05,0.15724412762809964,619,0.00014039390211032464,healthy,aging,aida,NK,1.1108545074781002e-16,3.6060046319673797e-16,15.442973719755441,Inconsistent
ZNF441,4.296681470254756e-06,0.18354770166340809,619,8.830517437244353e-06,healthy,aging,aida,NK,1.02743893606186e-11,1.2827787899944e-11,10.891848229492386,Inconsistent
ZNF444,4.9600565101950815e-05,0.1623299696408319,619,8.508714826432213e-05,healthy,aging,aida,NK,2.35634783301389e-12,3.0564921686430197e-12,11.514776712623908,Inconsistent
ZNF445,3.9989860905595845e-07,0.20204407673379648,619,1.2054127698528722e-06,healthy,aging,aida,NK,6.91981688290328e-17,2.59186040643655e-16,15.586388392595758,Inconsistent
ZNF45,2.076407369557132e-07,0.20685549534609057,619,7.884387078416337e-07,healthy,aging,aida,NK,7.779910721387739e-16,1.77786407459872e-15,14.75010144578891,Inconsistent
ZNF451,0.0006301654525294218,0.13702099063355952,619,0.0009341796989487682,healthy,aging,aida,NK,2.2434410639673e-12,2.9340871766349197e-12,11.532526986685973,Inconsistent
ZNF460,1.9855958284047337e-06,0.18975940338308395,619,4.587161165621155e-06,healthy,aging,aida,NK,1.7562703453143001e-15,3.4959721024652604e-15,14.456432041653692,Inconsistent
ZNF468,0.0022814869262005673,0.12241239849958964,619,0.0031463643230609127,healthy,aging,aida,NK,2.67657312184834e-13,3.77343159494432e-13,12.423263518524706,Inconsistent
ZNF480,4.337217057381928e-09,0.23317797331722784,619,5.7197049944224166e-08,healthy,aging,aida,NK,1.8477512481298602e-17,1.0170665565793e-16,15.9926506260258,Inconsistent
ZNF484,3.486621825003955e-07,0.2030602328773963,619,1.1070950239450417e-06,healthy,aging,aida,NK,1.59665018287955e-14,2.5457923570850202e-14,13.594177021675957,Inconsistent
ZNF487,0.0036135818054881435,0.11680073857701732,619,0.004908577860244625,healthy,aging,aida,NK,8.235409157799859e-12,1.03638449242293e-11,10.984479094051261,Inconsistent
ZNF490,8.256692706134935e-07,0.19658225644180283,619,2.1420026569604154e-06,healthy,aging,aida,NK,7.84651374054222e-16,1.78663424379972e-15,14.747964346295532,Inconsistent
ZNF493,1.5186372740182486e-07,0.20911207360292164,619,6.388772100982124e-07,healthy,aging,aida,NK,5.4916526791582104e-17,2.18629946283468e-16,15.660290351924628,Inconsistent
ZNF496,0.004738633863301167,-0.11338049274158515,619,0.00634155440902672,healthy,aging,aida,NK,1.05487191838037e-26,3.51438907544619e-25,24.45415015975435,Decrease in aging
ZNF506,2.7813702915050176e-07,0.20472390576269778,619,9.616792387050214e-07,healthy,aging,aida,NK,2.518986473075e-17,1.29635645321665e-16,15.887275566073455,Inconsistent
ZNF507,5.224995065730236e-07,0.2000470669773615,619,1.4672007997985009e-06,healthy,aging,aida,NK,2.5478452996363597e-16,7.04273395052322e-16,15.152258717400949,Inconsistent
ZNF511,2.1708969036980187e-09,0.23756464807550537,619,4.0416992354142524e-08,healthy,aging,aida,NK,3.54623666515024e-17,1.61310001074084e-16,15.792338705911465,Inconsistent
ZNF512,1.6750947524759514e-07,0.20840744015015494,619,6.885292066995306e-07,healthy,aging,aida,NK,4.29413906113214e-18,3.4407468679704303e-17,16.46334727677965,Inconsistent
ZNF516,2.551584219480073e-07,0.20535507452241092,619,9.163563563846685e-07,healthy,aging,aida,NK,1.70993315321371e-16,5.17888844968554e-16,15.285763443337729,Inconsistent
ZNF518A,2.6475479210975313e-07,0.20508507975486434,619,9.362557732149371e-07,healthy,aging,aida,NK,3.3132792534303504e-17,1.51978678798653e-16,15.818217335276188,Inconsistent
ZNF518B,2.998695832951019e-07,0.20417159197492904,619,1.0150665573572166e-06,healthy,aging,aida,NK,6.1176176620079e-15,1.05448705025982e-14,13.976958749291242,Inconsistent
ZNF524,3.4382255404803354e-08,0.21950126676954873,619,2.3402115775527447e-07,healthy,aging,aida,NK,9.787435588963871e-19,9.24693541464795e-18,17.034002175696614,Inconsistent
ZNF529,0.026314974479034473,0.08929295599229421,619,0.03298490860441351,healthy,aging,aida,NK,2.61665921408666e-12,3.3872091667011396e-12,11.470157984005127,Inconsistent
ZNF544,0.3782114413307429,0.03547884096663299,619,0.4192781827712089,healthy,aging,aida,NK,1.89544515585205e-15,3.72613907967189e-15,14.428740938917292,Inconsistent
ZNF548,5.336980570244349e-06,0.18176506304540102,619,1.0590309407412767e-05,healthy,aging,aida,NK,3.9004857580553304e-14,5.9637861952875e-14,13.224477934613956,Inconsistent
ZNF549,2.810821705835962e-07,0.20464667040506798,619,9.617568323211696e-07,healthy,aging,aida,NK,2.7643053872139604e-15,5.19230062346124e-15,14.284640170727965,Inconsistent
ZNF550,0.0265743658582714,0.08914010489134928,619,0.033244216577639915,healthy,aging,aida,NK,4.05291393258159e-16,1.0601217022000601e-15,14.974644274773016,Inconsistent
ZNF557,9.534312623929793e-05,0.1561926436472616,619,0.0001559488343914098,healthy,aging,aida,NK,3.0778142441257503e-15,5.6471200479176905e-15,14.24817297982217,Inconsistent
ZNF559,1.075865010505926e-05,0.17587930870654814,619,2.020838432196591e-05,healthy,aging,aida,NK,3.46157469203768e-12,4.4445776471802195e-12,11.352169502233457,Inconsistent
ZNF561,0.0682634389061535,0.07333269448685568,619,0.08183855459771812,healthy,aging,aida,NK,9.529355535378099e-11,1.14678366043619e-10,9.940518503581284,Inconsistent
ZNF562,8.597454187279e-06,0.17778281104278584,619,1.6245338807604796e-05,healthy,aging,aida,NK,8.59556464687371e-15,1.43184011091344e-14,13.844105475620957,Inconsistent
ZNF564,1.112880068939804e-07,0.21132995826151676,619,5.29663972660824e-07,healthy,aging,aida,NK,1.9428925507123002e-15,3.80758818761884e-15,14.419350029173087,Inconsistent
ZNF567,0.011555676398831026,0.10144866755320292,619,0.01498922778782795,healthy,aging,aida,NK,8.39790849104801e-11,1.0164198995857301e-10,9.992926840871103,Inconsistent
ZNF568,2.5623234609808266e-07,0.2053243777698536,619,9.163563563846685e-07,healthy,aging,aida,NK,2.39044939156145e-14,3.70419863529486e-14,13.431305732600405,Inconsistent
ZNF569,1.844657111858858e-05,0.1712179574830957,619,3.3553676776053366e-05,healthy,aging,aida,NK,1.00417555909832e-16,3.39588104946157e-16,15.469047530579797,Inconsistent
ZNF570,2.4408293201557354e-07,0.2056791239177089,619,8.879568733670003e-07,healthy,aging,aida,NK,1.0367361620831802e-15,2.2384403834847604e-15,14.650054467717156,Inconsistent
ZNF571,7.5253630537305715e-06,0.1789039637456275,619,1.4567445911350006e-05,healthy,aging,aida,NK,1.33655254166972e-12,1.7736640647315199e-12,11.751128632897123,Inconsistent
ZNF574,0.059185793066857874,0.07588133475627043,619,0.07149734162465847,healthy,aging,aida,NK,1.20441669434973e-10,1.44120182896669e-10,9.841275195404842,Inconsistent
ZNF580,1.4862418972970707e-07,0.2092666961570232,619,6.388772100982124e-07,healthy,aging,aida,NK,2.66951446651656e-18,2.2234245490855e-17,16.652977603553385,Inconsistent
ZNF581,5.947643077939845e-05,0.16064706383554403,619,0.00010012920394510431,healthy,aging,aida,NK,5.83780822073726e-13,7.98127992165591e-13,12.097927457228288,Inconsistent
ZNF585A,9.069902466500583e-06,0.17733053374542032,619,1.708704839671092e-05,healthy,aging,aida,NK,1.6296520456974002e-15,3.2644612181216902e-15,14.48618848645783,Inconsistent
ZNF585B,8.541765073996713e-06,0.17783767547769458,619,1.6188435005508738e-05,healthy,aging,aida,NK,3.0077379920784104e-14,4.62111201210105e-14,13.335253504398885,Inconsistent
ZNF587,0.8301280324607179,0.008640288078017267,619,0.853037409979926,healthy,aging,aida,NK,7.16972148524595e-13,9.69750790632625e-13,12.013339857649797,Inconsistent
ZNF587B,2.84512178125321e-06,0.1868905603023685,619,6.167678381963294e-06,healthy,aging,aida,NK,1.47079027642596e-14,2.3569879619687e-14,13.627642635576617,Inconsistent
ZNF592,8.827149642821533e-07,0.1960711922061103,619,2.2543170755429324e-06,healthy,aging,aida,NK,2.63014114760444e-16,7.238605854059169e-16,15.140345070293417,Inconsistent
ZNF595,1.0522827188064409e-06,0.19472056040006197,619,2.6121371019783414e-06,healthy,aging,aida,NK,4.32722144576467e-17,1.83834307058325e-16,15.735573437586586,Inconsistent
ZNF600,4.9632095713296336e-08,0.21698175425132396,619,2.9089922765293126e-07,healthy,aging,aida,NK,4.8538608821467e-17,1.96954739640953e-16,15.705633563597441,Inconsistent
ZNF606,2.3412929029042447e-06,0.18845050195211147,619,5.2741580339444375e-06,healthy,aging,aida,NK,1.2469372821140201e-14,2.01869897590327e-14,13.694928437297552,Inconsistent
ZNF609,0.00025825002235936584,0.14636829097286808,619,0.0004006673141016632,healthy,aging,aida,NK,7.95687431457155e-18,5.5348367484876803e-17,16.256895184229982,Inconsistent
ZNF611,4.5500360559780805e-07,0.20108253196036874,619,1.3091694651973294e-06,healthy,aging,aida,NK,1.00857130694909e-16,3.39588104946157e-16,15.469047530579797,Inconsistent
ZNF614,2.7360485121158494e-05,0.16773009275002695,619,4.878644248364317e-05,healthy,aging,aida,NK,1.6244989191592802e-15,3.2644612181216902e-15,14.48618848645783,Inconsistent
ZNF615,0.0036900804348231424,0.1165394998493593,619,0.005001757848486187,healthy,aging,aida,NK,3.0194944372891797e-13,4.21929355144382e-13,12.3747602581362,Inconsistent
ZNF621,2.12675221849645e-07,0.20668163987200253,619,7.96918743524627e-07,healthy,aging,aida,NK,1.52027345883945e-15,3.0943186477343e-15,14.509434965417839,Inconsistent
ZNF623,4.305505486449272e-05,0.1636301403383895,619,7.466808144992846e-05,healthy,aging,aida,NK,1.27986175605173e-13,1.8496632227870899e-13,12.732907338515673,Inconsistent
ZNF626,1.605554352609265e-08,0.22463362208087978,619,1.431430852396711e-07,healthy,aging,aida,NK,2.81067223969859e-17,1.3711243631975799e-16,15.862923152211962,Inconsistent
ZNF639,0.9160661223234889,0.004244553602167159,619,0.9250794532517018,healthy,aging,aida,NK,1.47285616149303e-10,1.75577768403972e-10,9.755530475165186,Inconsistent
ZNF641,1.468255266753345e-08,0.2252280964537767,619,1.3277222626498107e-07,healthy,aging,aida,NK,2.2080469103702102e-17,1.1815794151629899e-16,15.927537083673592,Inconsistent
ZNF644,0.24739748799095554,0.04656034333335122,619,0.2786523307798485,healthy,aging,aida,NK,1.37271563755737e-06,1.5007409301793e-06,5.82369427264974,Inconsistent
ZNF649,0.004674161823511135,0.11355548700698816,619,0.0062685263438189585,healthy,aging,aida,NK,1.14024129943469e-14,1.8554569217022102e-14,13.731549124249286,Inconsistent
ZNF652,0.0026584190778513018,0.1205719852022022,619,0.0036345124757664665,healthy,aging,aida,NK,1.08766860601861e-16,3.56732760419577e-16,15.447657005558952,Inconsistent
ZNF654,2.709989661192967e-06,0.18728124164283008,619,5.925695536450947e-06,healthy,aging,aida,NK,2.82202409887165e-15,5.269443228866531e-15,14.27823527006354,Inconsistent
ZNF655,2.503566429526233e-10,0.2507279621919146,619,1.7135560066131946e-08,healthy,aging,aida,NK,5.87166565650321e-17,2.30854929227735e-16,15.636660847933067,Inconsistent
ZNF66,0.00045036088947283655,0.1406081832757688,619,0.0006755413342092549,healthy,aging,aida,NK,8.28341404597583e-15,1.3871431457943701e-14,13.857878719733623,Inconsistent
ZNF664,2.1034884521966377e-08,0.22282714476467896,619,1.6959196968338644e-07,healthy,aging,aida,NK,8.50974233293248e-17,2.97605905897583e-16,15.526358454600349,Inconsistent
ZNF669,0.001751577233130407,0.12553741901322985,619,0.0024529831605565214,healthy,aging,aida,NK,9.22512702614334e-13,1.2371833490569399e-12,11.907565933690966,Inconsistent
ZNF672,4.786783901893568e-07,0.2007034409848464,619,1.3710562035740399e-06,healthy,aging,aida,NK,1.10764500871646e-14,1.8070600271069998e-14,13.743027420760408,Inconsistent
ZNF675,4.966302556837154e-07,0.20042782818014587,619,1.403423892177642e-06,healthy,aging,aida,NK,3.3760021896011204e-15,6.12323606308741e-15,14.213018997314222,Inconsistent
ZNF677,4.183048307980829e-06,0.1837668810318326,619,8.653168558666225e-06,healthy,aging,aida,NK,4.3291331489693205e-15,7.658805637391011e-15,14.11583895171641,Inconsistent
ZNF678,6.844680446083741e-08,0.21475050777463298,619,3.64090985073194e-07,healthy,aging,aida,NK,3.29017537322322e-16,8.90034620192436e-16,15.050593100022375,Inconsistent
ZNF680,4.410072567648572e-06,0.18333444400982155,619,9.028201766920595e-06,healthy,aging,aida,NK,2.5855711050410603e-15,4.885571670122351e-15,14.311084611340586,Inconsistent
ZNF682,2.773374159083696e-07,0.2047450113617355,619,9.616792387050214e-07,healthy,aging,aida,NK,3.4046956268309303e-15,6.14009211334466e-15,14.211825113546581,Inconsistent
ZNF683,0.001711200972976511,0.12580984320224842,619,0.0024070893686536253,healthy,aging,aida,NK,1.98314919882251e-23,3.9229170089207797e-22,21.406390879468987,Increase in aging
ZNF687,1.3964214179856324e-07,0.20971305173955082,619,6.164803262553266e-07,healthy,aging,aida,NK,4.537512006048541e-15,7.978458610635351e-15,14.098081003580974,Inconsistent
ZNF688,2.8996712706838295e-10,0.24985658438416017,619,1.7135560066131946e-08,healthy,aging,aida,NK,2.91605295368622e-17,1.3983799391540699e-16,15.854374814956513,Inconsistent
ZNF692,0.7057818771688125,-0.015203952233445105,619,0.7470901810164854,healthy,aging,aida,NK,4.0785616503839104e-21,5.867567101575041e-20,19.231541935103525,Inconsistent
ZNF699,1.8239663038152746e-07,0.20779360632490326,619,7.353953314108718e-07,healthy,aging,aida,NK,8.379405246667471e-15,1.39951544093417e-14,13.854022305575445,Inconsistent
ZNF7,4.0398958458249215e-07,0.2019684356840077,619,1.2119687537474766e-06,healthy,aging,aida,NK,2.09588273926349e-14,3.29204410410369e-14,13.48253435509994,Inconsistent
ZNF700,1.4846052900492392e-06,0.19204726044136664,619,3.4805746244487716e-06,healthy,aging,aida,NK,1.0774824104794001e-15,2.29645241021367e-15,14.638942550113573,Inconsistent
ZNF701,3.725647895013678e-05,0.16494891129409187,619,6.478942630614446e-05,healthy,aging,aida,NK,9.41615988460542e-15,1.5481634303779802e-14,13.810183195355389,Inconsistent
ZNF706,0.0007370789859763954,0.13531789026228586,619,0.001087578084202933,healthy,aging,aida,NK,9.2679628770998e-16,2.05126590951195e-15,14.687978037560322,Inconsistent
ZNF708,3.0822333403018334e-07,0.2039694944762293,619,1.0214940860790892e-06,healthy,aging,aida,NK,1.2564126021389002e-16,3.97654588576963e-16,15.400494001813874,Inconsistent
ZNF710,1.1924384120904835e-06,0.1937536759606906,619,2.903128903281831e-06,healthy,aging,aida,NK,4.56397381904444e-15,8.002757416773211e-15,14.096760347438607,Inconsistent
ZNF714,0.006487472009264899,0.10930212675198513,619,0.008627247440892187,healthy,aging,aida,NK,3.9398758136292e-11,4.8238711605943595e-11,10.316604300161053,Inconsistent
ZNF717,4.509367068501293e-06,0.18315195902821324,619,9.178229435245397e-06,healthy,aging,aida,NK,2.4688581719361e-15,4.6790036611842804e-15,14.329846614984886,Inconsistent
ZNF718,2.0245597305621877e-07,0.2070388407478035,619,7.824321622363611e-07,healthy,aging,aida,NK,6.00422617137065e-17,2.34609578177631e-16,15.629654261339084,Inconsistent
ZNF721,4.8575755029499176e-05,0.16252240006659108,619,8.355557862411136e-05,healthy,aging,aida,NK,2.38486874468854e-17,1.23739501261299e-16,15.907491638759709,Inconsistent
ZNF736,6.064519529204173e-07,0.19892550937094122,619,1.6475711854018202e-06,healthy,aging,aida,NK,2.9187037089356204e-15,5.402162127942251e-15,14.267432386047478,Inconsistent
ZNF737,3.653286804360568e-07,0.2027147488989029,619,1.1335934054707057e-06,healthy,aging,aida,NK,2.69036195423498e-16,7.372290549916629e-16,15.132397557102049,Inconsistent
ZNF740,4.2464902318505066e-08,0.21805586221961976,619,2.661414175011258e-07,healthy,aging,aida,NK,4.33578780251711e-16,1.1114361455385e-15,14.954115483425522,Inconsistent
