gene,p_value,slope,ctrl,condition,p_value_adj,age_group,dataset,comparison,cell_type
MTF1,0.02272981714120282,0.3914540823416266,PBS,IL-10,0.031527396152617945,All age groups,parsebioscience,IL-10,CD8T
MTF2,0.01869147155754652,0.45322692330476994,PBS,IL-10,0.026923466803098095,All age groups,parsebioscience,IL-10,CD8T
MXD1,0.027871028403238157,0.4390843080628032,PBS,IL-10,0.03770387297372364,All age groups,parsebioscience,IL-10,CD8T
MXD4,0.007977017377513652,-0.3678610494550148,PBS,IL-10,0.013279106772148472,All age groups,parsebioscience,IL-10,CD8T
MXI1,0.027480083365905975,0.3631408929693238,PBS,IL-10,0.03735678814533917,All age groups,parsebioscience,IL-10,CD8T
MYBL1,5.3269389501893034e-05,-0.6383017888058973,PBS,IL-10,0.00015034406377184022,All age groups,parsebioscience,IL-10,CD8T
MYC,2.61262938774427e-10,0.9724828145971327,PBS,IL-10,3.631554848964535e-09,All age groups,parsebioscience,IL-10,CD8T
MYNN,0.00361084891265967,0.4721639685584704,PBS,IL-10,0.006582399985045169,All age groups,parsebioscience,IL-10,CD8T
MYSM1,0.013416543511426779,0.4540490602091783,PBS,IL-10,0.02054985727921016,All age groups,parsebioscience,IL-10,CD8T
MZF1,3.5607750260650156e-11,0.6157845467930957,PBS,IL-10,5.350786255384185e-10,All age groups,parsebioscience,IL-10,CD8T
NACC2,0.0677701501996863,0.35292763388820647,PBS,IL-10,0.08068566062318111,All age groups,parsebioscience,IL-10,CD8T
NCOA1,0.41905370785466867,0.1586511999146335,PBS,IL-10,0.4437978315565634,All age groups,parsebioscience,IL-10,CD8T
NCOA2,0.06300270208478567,0.39215432626437896,PBS,IL-10,0.07533226313793727,All age groups,parsebioscience,IL-10,CD8T
NCOA3,1.4234439459528953e-07,0.7206585068339111,PBS,IL-10,7.994291252018281e-07,All age groups,parsebioscience,IL-10,CD8T
NFAT5,0.13252913806508343,0.31792488303110167,PBS,IL-10,0.15038000155956407,All age groups,parsebioscience,IL-10,CD8T
NFATC1,9.866275241931605e-07,0.5428807949750658,PBS,IL-10,4.252441112026335e-06,All age groups,parsebioscience,IL-10,CD8T
NFATC2,0.019193793842055728,-0.3782646028346822,PBS,IL-10,0.027471006028968976,All age groups,parsebioscience,IL-10,CD8T
NFATC3,0.1060269834719198,0.3441256069271777,PBS,IL-10,0.1223049850837913,All age groups,parsebioscience,IL-10,CD8T
NFE2L1,0.05251865718218495,0.33300286510803756,PBS,IL-10,0.06403590656424306,All age groups,parsebioscience,IL-10,CD8T
NFE2L2,0.0002777599842420197,0.5650431389600871,PBS,IL-10,0.0006743866866312792,All age groups,parsebioscience,IL-10,CD8T
NFIC,1.490309096970246e-08,0.48174123907685634,PBS,IL-10,1.0902787604150745e-07,All age groups,parsebioscience,IL-10,CD8T
NFIL3,0.25022281424189785,0.18519319055409714,PBS,IL-10,0.2696199316249907,All age groups,parsebioscience,IL-10,CD8T
NFKB1,1.151895665427141e-13,0.7920695347596649,PBS,IL-10,3.3708104735657384e-12,All age groups,parsebioscience,IL-10,CD8T
NFKB2,7.175292613074093e-05,0.3672160540279574,PBS,IL-10,0.0001965252558063643,All age groups,parsebioscience,IL-10,CD8T
NFX1,1.9632582767471798e-07,0.6463864556176667,PBS,IL-10,1.0297845300673885e-06,All age groups,parsebioscience,IL-10,CD8T
NFXL1,5.946449519501267e-05,0.37983136918917265,PBS,IL-10,0.00016448885238023406,All age groups,parsebioscience,IL-10,CD8T
NFYA,0.003037494404962284,0.3013548886076547,PBS,IL-10,0.005689871592099984,All age groups,parsebioscience,IL-10,CD8T
NFYB,0.0005097400160750531,0.43333866504575314,PBS,IL-10,0.001166318719908352,All age groups,parsebioscience,IL-10,CD8T
NFYC,0.022590068016463242,0.442665891096504,PBS,IL-10,0.03147889177231469,All age groups,parsebioscience,IL-10,CD8T
NME2,0.9892181224977471,-0.0022191051939479487,PBS,IL-10,0.9892181224977471,All age groups,parsebioscience,IL-10,CD8T
NR1D1,0.0015654008881719793,0.16748758797537538,PBS,IL-10,0.003211671194921109,All age groups,parsebioscience,IL-10,CD8T
NR1D2,0.012662176349815823,0.4864337040295285,PBS,IL-10,0.019778003278731398,All age groups,parsebioscience,IL-10,CD8T
NR1H2,0.014198649264941679,0.43296796284554706,PBS,IL-10,0.021628627373445404,All age groups,parsebioscience,IL-10,CD8T
NR2C1,0.0020106283894119562,0.43320667491968357,PBS,IL-10,0.003992533516118027,All age groups,parsebioscience,IL-10,CD8T
NR2C2,0.02299545846454798,0.39829024188999973,PBS,IL-10,0.03180466394599173,All age groups,parsebioscience,IL-10,CD8T
NR3C1,0.14165738995062505,0.30424809469634606,PBS,IL-10,0.15911415921726774,All age groups,parsebioscience,IL-10,CD8T
NR3C2,8.694556275870276e-16,0.9121301597524559,PBS,IL-10,5.6594167116598756e-14,All age groups,parsebioscience,IL-10,CD8T
NR4A1,0.09253114392410411,0.13180212159811644,PBS,IL-10,0.10808259668445774,All age groups,parsebioscience,IL-10,CD8T
NR4A2,0.023863797094824456,0.2693826077005283,PBS,IL-10,0.032923749838020835,All age groups,parsebioscience,IL-10,CD8T
NR4A3,0.5757738003686599,0.047303834166538036,PBS,IL-10,0.5994948183613762,All age groups,parsebioscience,IL-10,CD8T
PA2G4,2.025777963643203e-12,0.44783275698717356,PBS,IL-10,4.019122639926906e-11,All age groups,parsebioscience,IL-10,CD8T
PATZ1,6.70354495392153e-08,0.47886271368348665,PBS,IL-10,4.235421584523149e-07,All age groups,parsebioscience,IL-10,CD8T
PBX2,1.2286469359871224e-09,0.5750246362616607,PBS,IL-10,1.3662553928176802e-08,All age groups,parsebioscience,IL-10,CD8T
PBX4,4.447349327297193e-05,0.3446655099741378,PBS,IL-10,0.00012812052984338026,All age groups,parsebioscience,IL-10,CD8T
PCGF6,0.03016185896167249,0.28462449383697386,PBS,IL-10,0.039739321285995034,All age groups,parsebioscience,IL-10,CD8T
PHF1,0.00024065404580155236,0.4245618788858712,PBS,IL-10,0.0006000163653168749,All age groups,parsebioscience,IL-10,CD8T
PHF19,0.06865188470573401,0.29344485947622606,PBS,IL-10,0.08138688250829021,All age groups,parsebioscience,IL-10,CD8T
PHF20,4.696336730439427e-05,0.6279522786968592,PBS,IL-10,0.0001339058062627857,All age groups,parsebioscience,IL-10,CD8T
PHF21A,0.20935690266570106,0.25728766143915854,PBS,IL-10,0.2295906072625834,All age groups,parsebioscience,IL-10,CD8T
PIN1,0.9202662839855679,-0.015020665722920592,PBS,IL-10,0.9303055525381377,All age groups,parsebioscience,IL-10,CD8T
PKNOX1,0.02941869562769343,0.341915762994878,PBS,IL-10,0.03885224410688254,All age groups,parsebioscience,IL-10,CD8T
PLAG1,2.6995600001407193e-09,0.7149651182231148,PBS,IL-10,2.6229109456463638e-08,All age groups,parsebioscience,IL-10,CD8T
PLSCR1,0.1029971572252282,0.32687474821406465,PBS,IL-10,0.11955411151821896,All age groups,parsebioscience,IL-10,CD8T
POGK,0.00019207702410354555,0.38520533899532994,PBS,IL-10,0.0004898845201906941,All age groups,parsebioscience,IL-10,CD8T
POU2F1,0.007922411015714049,0.3878130091495843,PBS,IL-10,0.013227809383594627,All age groups,parsebioscience,IL-10,CD8T
POU2F2,1.4893557142371016e-07,0.4855517101266453,PBS,IL-10,8.264919282508079e-07,All age groups,parsebioscience,IL-10,CD8T
PPARA,0.04902813842217112,0.37074812146824954,PBS,IL-10,0.06004327084301133,All age groups,parsebioscience,IL-10,CD8T
PPARD,4.3455018864085e-09,0.5492053727475159,PBS,IL-10,3.896933949746977e-08,All age groups,parsebioscience,IL-10,CD8T
PRDM1,9.568024179899542e-06,-0.6633055264287636,PBS,IL-10,3.2838403975457686e-05,All age groups,parsebioscience,IL-10,CD8T
PRDM2,1.1792267553074898e-05,0.7333547956303869,PBS,IL-10,3.9026790235176444e-05,All age groups,parsebioscience,IL-10,CD8T
PRDM4,0.005583842627434401,0.4378355199233555,PBS,IL-10,0.009701926565167272,All age groups,parsebioscience,IL-10,CD8T
PREB,0.03286918036288637,0.41540306712235786,PBS,IL-10,0.04222476328971944,All age groups,parsebioscience,IL-10,CD8T
PRMT3,2.3508180076032492e-08,0.3853502738175673,PBS,IL-10,1.6338185152842583e-07,All age groups,parsebioscience,IL-10,CD8T
PURA,0.0007777552862662939,0.3810282131215414,PBS,IL-10,0.0017024879494648008,All age groups,parsebioscience,IL-10,CD8T
PURB,1.237072103925822e-06,0.3715258453070528,PBS,IL-10,5.2504739678073055e-06,All age groups,parsebioscience,IL-10,CD8T
RARA,1.0925067342006676e-05,0.38352266562554316,PBS,IL-10,3.6814166316095224e-05,All age groups,parsebioscience,IL-10,CD8T
RBAK,1.2993863374557564e-08,0.3668400883088576,PBS,IL-10,9.896695940073981e-08,All age groups,parsebioscience,IL-10,CD8T
RBCK1,0.5562817067885625,0.10475927128991326,PBS,IL-10,0.5813771221324073,All age groups,parsebioscience,IL-10,CD8T
RBPJ,1.777471070140626e-07,0.6020704922176829,PBS,IL-10,9.496972567265869e-07,All age groups,parsebioscience,IL-10,CD8T
RBSN,0.0026791996315501765,0.2772486908061319,PBS,IL-10,0.005084078481712963,All age groups,parsebioscience,IL-10,CD8T
REL,0.8866788185044714,-0.02413334773822249,PBS,IL-10,0.8979843772103572,All age groups,parsebioscience,IL-10,CD8T
RELA,0.01889405244818451,0.47237289096678975,PBS,IL-10,0.027144943568967923,All age groups,parsebioscience,IL-10,CD8T
RELB,0.4248281001886557,0.1078549992524838,PBS,IL-10,0.44905783974314173,All age groups,parsebioscience,IL-10,CD8T
REPIN1,1.5147251400584129e-09,0.4441651633389556,PBS,IL-10,1.651347407593093e-08,All age groups,parsebioscience,IL-10,CD8T
REST,0.00040135546304544,0.5673780104882291,PBS,IL-10,0.000937620325433885,All age groups,parsebioscience,IL-10,CD8T
REXO4,8.2232286452143e-13,0.553275085705897,PBS,IL-10,1.8962288342383307e-11,All age groups,parsebioscience,IL-10,CD8T
RFX2,0.06028635309890253,0.11920553556368166,PBS,IL-10,0.07239570696110109,All age groups,parsebioscience,IL-10,CD8T
RFX3,1.84275586537695e-06,0.5532973169802645,PBS,IL-10,7.646061650370031e-06,All age groups,parsebioscience,IL-10,CD8T
RFX5,0.0023950840316389276,0.38847060104684644,PBS,IL-10,0.004672514812600855,All age groups,parsebioscience,IL-10,CD8T
RFX7,0.0031941721035172407,0.3894690488239294,PBS,IL-10,0.005919865631851953,All age groups,parsebioscience,IL-10,CD8T
RLF,0.0007393080617333487,0.6255109910401004,PBS,IL-10,0.001631171755252944,All age groups,parsebioscience,IL-10,CD8T
RORA,0.7944451757506417,-0.039824378511135496,PBS,IL-10,0.810479849022673,All age groups,parsebioscience,IL-10,CD8T
RREB1,3.878644013286149e-06,0.5899169270161287,PBS,IL-10,1.4473329338168448e-05,All age groups,parsebioscience,IL-10,CD8T
RUNX1,0.05513008412728607,0.41211929079288206,PBS,IL-10,0.06692647767417262,All age groups,parsebioscience,IL-10,CD8T
RUNX2,3.840692807137055e-10,0.7935618337409266,PBS,IL-10,5.114831445843277e-09,All age groups,parsebioscience,IL-10,CD8T
RUNX3,0.004988478547814035,-0.43948142331975343,PBS,IL-10,0.008777196432229756,All age groups,parsebioscience,IL-10,CD8T
RXRA,0.1530074083817139,0.2308602776477436,PBS,IL-10,0.17048520853754093,All age groups,parsebioscience,IL-10,CD8T
RXRB,0.0016493867864491008,0.43404292348181056,PBS,IL-10,0.003343222805383741,All age groups,parsebioscience,IL-10,CD8T
SAFB,0.002113135457786219,0.5920065902653185,PBS,IL-10,0.004175748062098023,All age groups,parsebioscience,IL-10,CD8T
SAFB2,0.002170339208504706,0.5602324210236669,PBS,IL-10,0.004263987985613485,All age groups,parsebioscience,IL-10,CD8T
SATB1,1.262524035430422e-14,1.177966563518053,PBS,IL-10,5.39971818230242e-13,All age groups,parsebioscience,IL-10,CD8T
SCML4,4.612750213470962e-14,0.7098662086398998,PBS,IL-10,1.6029306991811592e-12,All age groups,parsebioscience,IL-10,CD8T
SETBP1,0.24160411933778148,-0.18756947572319957,PBS,IL-10,0.26158526434684787,All age groups,parsebioscience,IL-10,CD8T
SETDB1,1.2037762153087584e-05,0.4475252154848603,PBS,IL-10,3.960352519003963e-05,All age groups,parsebioscience,IL-10,CD8T
SETDB2,0.0008810269625286258,0.36176794449195726,PBS,IL-10,0.0018913165682081698,All age groups,parsebioscience,IL-10,CD8T
SGSM2,0.1353429589447586,0.11533408872020415,PBS,IL-10,0.1526383066395249,All age groups,parsebioscience,IL-10,CD8T
SKIL,0.3774844265314604,0.10695144756031826,PBS,IL-10,0.4013027555477858,All age groups,parsebioscience,IL-10,CD8T
SLC2A4RG,0.0002998374555406308,0.2829992366563497,PBS,IL-10,0.0007185759710370289,All age groups,parsebioscience,IL-10,CD8T
SMAD3,0.9729466985165504,-0.0053329054183510385,PBS,IL-10,0.9746997556309945,All age groups,parsebioscience,IL-10,CD8T
SMAD4,4.2967962785340165e-05,0.5377536855366655,PBS,IL-10,0.00012442805889921422,All age groups,parsebioscience,IL-10,CD8T
SMAD5,0.13750899448789056,0.29110009181524227,PBS,IL-10,0.15476720837098612,All age groups,parsebioscience,IL-10,CD8T
SMYD3,0.0002257306641993081,0.30406046507159173,PBS,IL-10,0.0005679015805195262,All age groups,parsebioscience,IL-10,CD8T
SNAI3,0.12899928058775742,0.2425333405950827,PBS,IL-10,0.14667402864374873,All age groups,parsebioscience,IL-10,CD8T
SNAPC2,0.016990296105512462,0.270780830061614,PBS,IL-10,0.025008533813572598,All age groups,parsebioscience,IL-10,CD8T
SNAPC5,2.2272375769888453e-06,0.46964502273148157,PBS,IL-10,8.909518884124931e-06,All age groups,parsebioscience,IL-10,CD8T
SON,3.0809396256710415e-07,0.16701493434529727,PBS,IL-10,1.5294664570295527e-06,All age groups,parsebioscience,IL-10,CD8T
SOX13,0.8560081488893558,-0.028086832906371175,PBS,IL-10,0.8701525321760695,All age groups,parsebioscience,IL-10,CD8T
SOX4,3.5347930362431754e-05,0.49871715356218815,PBS,IL-10,0.00010623486098114625,All age groups,parsebioscience,IL-10,CD8T
SP1,2.5935444189967866e-05,0.3844247577718845,PBS,IL-10,8.055925681353147e-05,All age groups,parsebioscience,IL-10,CD8T
SP100,0.9464810792311958,-0.01201117926667657,PBS,IL-10,0.9498979784341965,All age groups,parsebioscience,IL-10,CD8T
SP110,3.495014076628484e-05,0.3179124186580823,PBS,IL-10,0.0001056102079676868,All age groups,parsebioscience,IL-10,CD8T
SP140,0.12441414673174442,-0.24351974115257613,PBS,IL-10,0.14204161310646796,All age groups,parsebioscience,IL-10,CD8T
SP140L,4.113899393031249e-06,0.668466665948446,PBS,IL-10,1.5248853750169163e-05,All age groups,parsebioscience,IL-10,CD8T
SP2,0.004863767212989526,0.4242838152223306,PBS,IL-10,0.0085951044819946,All age groups,parsebioscience,IL-10,CD8T
SP3,0.016374484490443684,0.4970112390661922,PBS,IL-10,0.024408078757873156,All age groups,parsebioscience,IL-10,CD8T
SP4,0.033622671403620394,0.4481314414166732,PBS,IL-10,0.04286807497712484,All age groups,parsebioscience,IL-10,CD8T
SPEN,0.004246800779737263,0.6241132274841976,PBS,IL-10,0.007666302706278955,All age groups,parsebioscience,IL-10,CD8T
SRCAP,0.006817727308791358,0.4685269213903954,PBS,IL-10,0.011592221356844021,All age groups,parsebioscience,IL-10,CD8T
SREBF1,1.939091384634215e-11,0.6754439573283375,PBS,IL-10,3.1709847348724217e-10,All age groups,parsebioscience,IL-10,CD8T
SREBF2,0.06009283232561276,0.40144893642448215,PBS,IL-10,0.0723608056605148,All age groups,parsebioscience,IL-10,CD8T
STAT1,1.884839837172325e-08,-1.2799381091962923,PBS,IL-10,1.3435524993177088e-07,All age groups,parsebioscience,IL-10,CD8T
STAT2,0.0413204308297204,0.3780560571737116,PBS,IL-10,0.05139633007007728,All age groups,parsebioscience,IL-10,CD8T
STAT3,1.9480561637017443e-06,0.6655762418422437,PBS,IL-10,8.023105385319777e-06,All age groups,parsebioscience,IL-10,CD8T
STAT4,0.3307373080078715,0.1857640823351607,PBS,IL-10,0.352955745206097,All age groups,parsebioscience,IL-10,CD8T
STAT5A,1.6156644528897723e-07,0.5341582708008223,PBS,IL-10,8.806955253006994e-07,All age groups,parsebioscience,IL-10,CD8T
STAT5B,0.012663613610122982,0.5083277086620116,PBS,IL-10,0.019778003278731398,All age groups,parsebioscience,IL-10,CD8T
STAT6,0.0058042547580882085,0.5129923883173678,PBS,IL-10,0.010022253557444237,All age groups,parsebioscience,IL-10,CD8T
TBP,5.647262035466821e-05,0.3535369172003995,PBS,IL-10,0.00015699388458597765,All age groups,parsebioscience,IL-10,CD8T
TBPL1,0.1215522963596096,0.3067304340611441,PBS,IL-10,0.13905982875708423,All age groups,parsebioscience,IL-10,CD8T
TBX21,6.272271039856578e-10,-0.99603074020191,PBS,IL-10,7.814837213030727e-09,All age groups,parsebioscience,IL-10,CD8T
TCF12,0.018305795425657953,0.4857943221557167,PBS,IL-10,0.026574470644036088,All age groups,parsebioscience,IL-10,CD8T
TCF20,0.004726744840950338,0.32857060608240923,PBS,IL-10,0.008423301703744833,All age groups,parsebioscience,IL-10,CD8T
TCF7,2.5786726947855297e-15,1.3060137953859077,PBS,IL-10,1.3034018348188678e-13,All age groups,parsebioscience,IL-10,CD8T
TCF7L2,0.05807206210878307,0.26873636411093677,PBS,IL-10,0.07019144898365953,All age groups,parsebioscience,IL-10,CD8T
TERF1,0.06806042921086268,0.3667655328901797,PBS,IL-10,0.08085811675478558,All age groups,parsebioscience,IL-10,CD8T
TERF2,0.0002775981343192107,0.44828179299830645,PBS,IL-10,0.0006743866866312792,All age groups,parsebioscience,IL-10,CD8T
TET2,0.004869528618396221,0.5197709900479989,PBS,IL-10,0.0085951044819946,All age groups,parsebioscience,IL-10,CD8T
TFAP4,1.7934930207966118e-07,0.47954040608139814,PBS,IL-10,9.496972567265869e-07,All age groups,parsebioscience,IL-10,CD8T
TFCP2,0.0005053492256242422,0.41816484799611225,PBS,IL-10,0.0011658679230169236,All age groups,parsebioscience,IL-10,CD8T
TFDP1,0.020932320758325774,0.39176583145359933,PBS,IL-10,0.029539011019363275,All age groups,parsebioscience,IL-10,CD8T
TFDP2,0.8595528074276451,0.034127089281002505,PBS,IL-10,0.8721010235944721,All age groups,parsebioscience,IL-10,CD8T
TFE3,1.4075143373384828e-08,0.437512773859054,PBS,IL-10,1.0575377994056708e-07,All age groups,parsebioscience,IL-10,CD8T
TFEB,0.45026390869609545,-0.11187342967536303,PBS,IL-10,0.4741415402178581,All age groups,parsebioscience,IL-10,CD8T
TGIF1,0.008987854431336553,0.4912154080621991,PBS,IL-10,0.014654683471622064,All age groups,parsebioscience,IL-10,CD8T
TGIF2,1.3998793773200837e-07,0.41462684732625765,PBS,IL-10,7.994291252018281e-07,All age groups,parsebioscience,IL-10,CD8T
THAP1,0.008460956900887402,0.44124514565476847,PBS,IL-10,0.01395932355161245,All age groups,parsebioscience,IL-10,CD8T
THAP11,0.0005571172615276512,0.5097182376400252,PBS,IL-10,0.0012591755992250977,All age groups,parsebioscience,IL-10,CD8T
THAP12,0.016721360551807812,0.4597522246907201,PBS,IL-10,0.024792203911480383,All age groups,parsebioscience,IL-10,CD8T
THAP4,8.34734396442229e-06,0.4579685316226166,PBS,IL-10,2.9007020276367457e-05,All age groups,parsebioscience,IL-10,CD8T
THAP5,6.924299077320934e-10,0.32484031255717005,PBS,IL-10,8.191298482958382e-09,All age groups,parsebioscience,IL-10,CD8T
THAP6,9.363126629600734e-08,0.37332536011980605,PBS,IL-10,5.624384839328219e-07,All age groups,parsebioscience,IL-10,CD8T
THAP7,0.00016249484229921514,0.2724653125646518,PBS,IL-10,0.00042416494046180103,All age groups,parsebioscience,IL-10,CD8T
THRA,4.1906327872988635e-05,0.3914818620588491,PBS,IL-10,0.00012248467346474823,All age groups,parsebioscience,IL-10,CD8T
THYN1,3.639758549177446e-08,0.3453628481372275,PBS,IL-10,2.4381997028224823e-07,All age groups,parsebioscience,IL-10,CD8T
TIGD1,0.05626026216280481,0.13738165912956454,PBS,IL-10,0.06814968575712305,All age groups,parsebioscience,IL-10,CD8T
TMF1,0.010253938491658185,0.5542677304394629,PBS,IL-10,0.01652518783003464,All age groups,parsebioscience,IL-10,CD8T
TOPORS,0.008414188393613034,0.45633120223789925,PBS,IL-10,0.01395932355161245,All age groups,parsebioscience,IL-10,CD8T
TP53,1.0526717367396651e-05,0.6032668312612895,PBS,IL-10,3.5688139367515475e-05,All age groups,parsebioscience,IL-10,CD8T
TRAFD1,0.011847365333218575,0.39144730013922213,PBS,IL-10,0.018766766738659624,All age groups,parsebioscience,IL-10,CD8T
TRERF1,0.03391738414172432,0.44372491223833627,PBS,IL-10,0.04305494425296512,All age groups,parsebioscience,IL-10,CD8T
TRPS1,0.013390116940172937,0.4263268991022324,PBS,IL-10,0.02054985727921016,All age groups,parsebioscience,IL-10,CD8T
TSC22D1,0.0031268639036368274,0.4790457112756832,PBS,IL-10,0.005816955683112683,All age groups,parsebioscience,IL-10,CD8T
TSHZ1,0.008541073116606108,0.4317092408176808,PBS,IL-10,0.014049812582346142,All age groups,parsebioscience,IL-10,CD8T
TSHZ2,2.096304974062595e-12,0.6922620696829008,PBS,IL-10,4.019122639926906e-11,All age groups,parsebioscience,IL-10,CD8T
TTF1,0.00028781755920553534,0.46571767159929855,PBS,IL-10,0.0006927556836289075,All age groups,parsebioscience,IL-10,CD8T
UBP1,0.0057741588035310105,0.2868095583247039,PBS,IL-10,0.010001346712658074,All age groups,parsebioscience,IL-10,CD8T
USF1,0.033173527232724404,0.16005742962321634,PBS,IL-10,0.04240110607217188,All age groups,parsebioscience,IL-10,CD8T
USF2,0.015276172636980856,0.4617674212738864,PBS,IL-10,0.02283212899505741,All age groups,parsebioscience,IL-10,CD8T
USF3,0.02444031711334691,0.4300583792867521,PBS,IL-10,0.03363568394807149,All age groups,parsebioscience,IL-10,CD8T
VEZF1,0.021048612452086366,0.48684823764711643,PBS,IL-10,0.029627920312303845,All age groups,parsebioscience,IL-10,CD8T
XBP1,0.0071193821525170195,-0.33652471231274184,PBS,IL-10,0.012031539443159461,All age groups,parsebioscience,IL-10,CD8T
XPA,2.0930923058609722e-05,0.5966024803236858,PBS,IL-10,6.726932497449136e-05,All age groups,parsebioscience,IL-10,CD8T
YBX1,0.1487188465647479,-0.28668163758524184,PBS,IL-10,0.1663735989738427,All age groups,parsebioscience,IL-10,CD8T
YBX3,1.9218167500618737e-08,0.6427623331730312,PBS,IL-10,1.3525697633346858e-07,All age groups,parsebioscience,IL-10,CD8T
YY1,0.03369307331835172,0.4166349278924213,PBS,IL-10,0.04286807497712484,All age groups,parsebioscience,IL-10,CD8T
ZBED1,0.00017068562675972147,0.4190981945585112,PBS,IL-10,0.00044140096966700066,All age groups,parsebioscience,IL-10,CD8T
ZBED3,4.040785793968044e-09,0.4823632402027088,PBS,IL-10,3.683076887616775e-08,All age groups,parsebioscience,IL-10,CD8T
ZBED4,0.02067827666306605,0.3842512891976651,PBS,IL-10,0.029254762912632883,All age groups,parsebioscience,IL-10,CD8T
ZBED5,5.272178396779779e-13,0.6882188089933851,PBS,IL-10,1.3664053347722135e-11,All age groups,parsebioscience,IL-10,CD8T
ZBED6,2.8863227903928377e-07,0.3672996548311809,PBS,IL-10,1.4457616859985746e-06,All age groups,parsebioscience,IL-10,CD8T
ZBTB1,0.24229570348673857,0.19970763528929328,PBS,IL-10,0.26158526434684787,All age groups,parsebioscience,IL-10,CD8T
ZBTB10,1.157148998666339e-08,0.5801243736011141,PBS,IL-10,8.935761711923397e-08,All age groups,parsebioscience,IL-10,CD8T
ZBTB11,0.015044361844717812,0.46760045728497285,PBS,IL-10,0.022607203204494875,All age groups,parsebioscience,IL-10,CD8T
ZBTB16,0.5635439389460765,0.05019970429711668,PBS,IL-10,0.5878619700825863,All age groups,parsebioscience,IL-10,CD8T
ZBTB17,0.0016595854213775406,0.2551835780733158,PBS,IL-10,0.003343222805383741,All age groups,parsebioscience,IL-10,CD8T
ZBTB18,1.0550781518958515e-09,0.4647514977599828,PBS,IL-10,1.1971907192940683e-08,All age groups,parsebioscience,IL-10,CD8T
ZBTB2,0.006191867779242006,0.44571967375824795,PBS,IL-10,0.010592856877718632,All age groups,parsebioscience,IL-10,CD8T
ZBTB20,1.3489723613503835e-10,0.8670118275273917,PBS,IL-10,1.9231503407969573e-09,All age groups,parsebioscience,IL-10,CD8T
ZBTB21,0.0009706015098156804,0.24668936021211765,PBS,IL-10,0.0020597497689218256,All age groups,parsebioscience,IL-10,CD8T
ZBTB24,6.767962149157398e-06,0.48653458247279924,PBS,IL-10,2.3816373132477932e-05,All age groups,parsebioscience,IL-10,CD8T
ZBTB25,6.910927504326513e-14,0.7852503528690462,PBS,IL-10,2.1347087180030783e-12,All age groups,parsebioscience,IL-10,CD8T
ZBTB33,0.005195583579271829,0.32119963528124845,PBS,IL-10,0.009112758580678665,All age groups,parsebioscience,IL-10,CD8T
ZBTB37,0.0436584398495939,0.32227063615129414,PBS,IL-10,0.0540625669406998,All age groups,parsebioscience,IL-10,CD8T
ZBTB38,0.012389186884156045,-0.39781378749127216,PBS,IL-10,0.0195138467637132,All age groups,parsebioscience,IL-10,CD8T
ZBTB4,8.884027006192626e-07,0.46137372764847207,PBS,IL-10,3.892037741562291e-06,All age groups,parsebioscience,IL-10,CD8T
ZBTB40,7.148617366472879e-06,0.48165920570565024,PBS,IL-10,2.499768085382969e-05,All age groups,parsebioscience,IL-10,CD8T
ZBTB43,0.03237007660763539,0.4287859787497154,PBS,IL-10,0.0419995787581867,All age groups,parsebioscience,IL-10,CD8T
ZBTB44,0.22681880458274617,0.24474866426634045,PBS,IL-10,0.24727697127060172,All age groups,parsebioscience,IL-10,CD8T
ZBTB49,0.10726619987060772,0.3101699361819863,PBS,IL-10,0.12347827562744905,All age groups,parsebioscience,IL-10,CD8T
ZBTB7A,0.7178910025186698,0.06289315681028315,PBS,IL-10,0.7364343125468272,All age groups,parsebioscience,IL-10,CD8T
ZBTB7B,0.040220856462258425,0.36237625568828347,PBS,IL-10,0.05025347459104648,All age groups,parsebioscience,IL-10,CD8T
ZC3H8,5.406639813846888e-13,0.6211634280668719,PBS,IL-10,1.3664053347722135e-11,All age groups,parsebioscience,IL-10,CD8T
ZEB1,1.553610465145662e-18,1.0543969520125032,PBS,IL-10,4.31903709310494e-16,All age groups,parsebioscience,IL-10,CD8T
ZEB2,4.379957183719155e-08,-0.9449901334630144,PBS,IL-10,2.865007287232765e-07,All age groups,parsebioscience,IL-10,CD8T
ZFP14,3.8823505085457834e-11,0.5324853108850518,PBS,IL-10,5.680491796714357e-10,All age groups,parsebioscience,IL-10,CD8T
ZFP62,0.001352281215780134,0.17766978167832503,PBS,IL-10,0.002837239079146244,All age groups,parsebioscience,IL-10,CD8T
ZFP90,0.00014820122821429912,0.5114210286651626,PBS,IL-10,0.0003942578128571785,All age groups,parsebioscience,IL-10,CD8T
ZFP91,0.014574594326535828,0.4629364762258967,PBS,IL-10,0.022080311840746377,All age groups,parsebioscience,IL-10,CD8T
ZFX,0.01232627329833519,0.5011170742018645,PBS,IL-10,0.019469908959870358,All age groups,parsebioscience,IL-10,CD8T
ZGPAT,0.01921982256343333,0.44975491504530396,PBS,IL-10,0.027471006028968976,All age groups,parsebioscience,IL-10,CD8T
ZHX1,0.02769569882057332,0.3932741386766208,PBS,IL-10,0.03755806962009455,All age groups,parsebioscience,IL-10,CD8T
ZHX2,2.27031981702443e-06,0.6212896005877924,PBS,IL-10,9.016412987611307e-06,All age groups,parsebioscience,IL-10,CD8T
ZKSCAN1,7.131949654544858e-08,0.6779751785592227,PBS,IL-10,4.4554651774460007e-07,All age groups,parsebioscience,IL-10,CD8T
