gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
ZFP90,0.012311087620851195,-0.08492958111724741,868,0.01668719157173192,,aging,soundlife,NK
ZFP91,0.008442014172313484,-0.0893489518942738,868,0.013227215274936721,,aging,soundlife,NK
ZFX,0.009943725568340687,-0.08745389651562124,868,0.014740932751193571,,aging,soundlife,NK
ZFY,0.005150235810329773,-0.09487524599669847,868,0.01202988659755995,,aging,soundlife,NK
ZGPAT,0.0074288129597914285,-0.09080584380790807,868,0.012794039862802187,,aging,soundlife,NK
ZHX1,0.006804432958629348,-0.09179496574804888,868,0.012496712923278766,,aging,soundlife,NK
ZHX2,0.0004095261524062477,-0.11968833857575822,868,0.0022940712785234937,,aging,soundlife,NK
ZKSCAN1,0.00036545471807249955,-0.12069641125340576,868,0.0021223196012834147,,aging,soundlife,NK
ZKSCAN5,0.004907686664519264,-0.09540013457698625,868,0.011767294161517781,,aging,soundlife,NK
ZKSCAN8,0.004626135536869462,-0.09603964618325986,868,0.0114837011562289,,aging,soundlife,NK
ZMAT1,2.483084941865856e-06,-0.15906177974433844,868,5.9587636556983005e-05,,aging,soundlife,NK
ZNF10,3.7118874421230864e-05,-0.13951784649102478,868,0.00034553305159763434,,aging,soundlife,NK
ZNF100,0.025475003118981873,-0.07583113270386849,868,0.029266201405291337,,aging,soundlife,NK
ZNF101,0.0015155592650382028,-0.10749691484866218,868,0.006229539056942743,,aging,soundlife,NK
ZNF107,0.012686600700007598,-0.0845694619885631,868,0.017014021701493243,,aging,soundlife,NK
ZNF12,0.010367040324363181,-0.08696587139127843,868,0.015051230562664893,,aging,soundlife,NK
ZNF121,0.0038172553217773833,-0.09809524544916635,868,0.010594622116152759,,aging,soundlife,NK
ZNF124,0.014450852571229529,-0.08299411648300008,868,0.018479575106238974,,aging,soundlife,NK
ZNF131,0.00047028961517287627,-0.11845294890812466,868,0.0024602754248300054,,aging,soundlife,NK
ZNF134,0.007663421405500209,-0.09045335825308128,868,0.012799329154832803,,aging,soundlife,NK
ZNF136,0.0029968664072697448,-0.10063167719401199,868,0.009646087646304854,,aging,soundlife,NK
ZNF138,0.05131622541051277,-0.06617030760561385,868,0.055813008049578325,,aging,soundlife,NK
ZNF14,0.010326836317723074,-0.08701145237019665,868,0.01503157684199448,,aging,soundlife,NK
ZNF141,0.005776461612102213,-0.09361664328317085,868,0.01210761655781689,,aging,soundlife,NK
ZNF142,0.0063867526341720784,-0.09250315196101187,868,0.012496712923278766,,aging,soundlife,NK
ZNF143,0.00816270871416501,-0.08973424987487567,868,0.012917486540166128,,aging,soundlife,NK
ZNF146,0.014513193135381167,-0.08294161843896183,868,0.018521877529629593,,aging,soundlife,NK
ZNF148,0.0009640560681382745,-0.11184631579166597,868,0.004422083269069042,,aging,soundlife,NK
ZNF16,0.007829392660847506,-0.090209782026359,868,0.012872741699523302,,aging,soundlife,NK
ZNF160,0.012375423986061191,-0.08486719892703505,868,0.016738554237557126,,aging,soundlife,NK
ZNF18,0.0076178221867728374,-0.09052110507281566,868,0.012799329154832803,,aging,soundlife,NK
ZNF184,0.040522380730983375,-0.06954271214095806,868,0.04484382343131552,,aging,soundlife,NK
ZNF189,0.0031036201822632536,-0.10026819598586698,868,0.009774087439664873,,aging,soundlife,NK
ZNF195,0.014865633451872376,-0.082648502063246,868,0.018888665857652108,,aging,soundlife,NK
ZNF197,0.006426286620376293,-0.09243436712220904,868,0.012496712923278766,,aging,soundlife,NK
ZNF207,0.0014679272414707897,-0.107809027891932,868,0.0060731891754967965,,aging,soundlife,NK
ZNF211,0.005125369399216236,-0.09492801962102038,868,0.01202988659755995,,aging,soundlife,NK
ZNF217,1.0500115385812177e-05,-0.1489496184435063,868,0.00015218320362471034,,aging,soundlife,NK
ZNF22,0.001278721457693656,-0.10914865120885722,868,0.00558228057048334,,aging,soundlife,NK
ZNF224,0.00549765403471467,-0.09416099701749485,868,0.012094753836144712,,aging,soundlife,NK
ZNF226,0.013056320823973148,-0.08422398535895087,868,0.017194974229254503,,aging,soundlife,NK
ZNF227,0.07616689664331619,-0.06022435066121425,868,0.08157977254690212,,aging,soundlife,NK
ZNF236,0.006525215305209651,-0.0922638931587337,868,0.012496712923278766,,aging,soundlife,NK
ZNF24,0.001674639264660805,-0.10651614299111642,868,0.006666960091385469,,aging,soundlife,NK
ZNF250,0.008677170120010168,-0.0890332838653447,868,0.01349545131687085,,aging,soundlife,NK
ZNF251,0.12081122221208121,-0.052696535330547675,868,0.12661176102689967,,aging,soundlife,NK
ZNF253,0.04337910632632362,-0.06858275578083849,868,0.04758921023321118,,aging,soundlife,NK
ZNF254,0.012008885665926913,-0.08522651887289673,868,0.016525270927242906,,aging,soundlife,NK
ZNF26,0.005547559086648611,-0.09406176055734698,868,0.012094753836144712,,aging,soundlife,NK
ZNF263,0.012007138207903483,-0.08522825502868382,868,0.016525270927242906,,aging,soundlife,NK
ZNF264,0.020002623258988828,-0.07895021465645816,868,0.023755460643414498,,aging,soundlife,NK
ZNF266,0.005504904555795128,-0.09414652905260243,868,0.012094753836144712,,aging,soundlife,NK
ZNF267,0.004533853343495188,-0.09625692286491101,868,0.01138860780330339,,aging,soundlife,NK
ZNF274,0.00013332712828106926,-0.12930865337231406,868,0.0009934045364556688,,aging,soundlife,NK
ZNF276,0.013184224902288988,-0.084106477925996,868,0.017194974229254503,,aging,soundlife,NK
ZNF277,0.0054429309700502965,-0.09427075145846928,868,0.012094753836144712,,aging,soundlife,NK
ZNF28,0.013201828555162226,-0.08409038403742994,868,0.017194974229254503,,aging,soundlife,NK
ZNF280D,0.00047024531773875663,-0.11845379402099457,868,0.0024602754248300054,,aging,soundlife,NK
ZNF281,0.003452568627915785,-0.09915464036164183,868,0.010308848780522132,,aging,soundlife,NK
ZNF282,0.018702979762277378,-0.07979936018451593,868,0.022379936086052137,,aging,soundlife,NK
ZNF292,0.00013589167181749057,-0.1291508469158779,868,0.0009934045364556688,,aging,soundlife,NK
ZNF296,0.059931624975118225,-0.06388218288236006,868,0.0647384276608359,,aging,soundlife,NK
ZNF3,0.007642863889615846,-0.09048385580447357,868,0.012799329154832803,,aging,soundlife,NK
ZNF302,0.011438157756162914,-0.0858058161871895,868,0.016053999688805155,,aging,soundlife,NK
ZNF316,0.006154276156291401,-0.09291554866950749,868,0.012303897436847563,,aging,soundlife,NK
ZNF317,0.007932438433481941,-0.09006086762707574,868,0.012884022711153284,,aging,soundlife,NK
ZNF318,0.0067467710584405,-0.09189037164225379,868,0.012496712923278766,,aging,soundlife,NK
ZNF319,0.0037585081362166155,-0.09825951885625922,868,0.010594622116152759,,aging,soundlife,NK
ZNF32,0.0008512217484408048,-0.11301685223254362,868,0.0040819952027502234,,aging,soundlife,NK
ZNF322,0.021883378682493147,-0.07780279940138,868,0.025557525287856386,,aging,soundlife,NK
ZNF324,0.013051184532416675,-0.0842287253398299,868,0.017194974229254503,,aging,soundlife,NK
ZNF326,1.5494800924136896e-05,-0.146105170615608,868,0.00018813704333572114,,aging,soundlife,NK
ZNF331,1.5752390674238895e-05,-0.14598347436234138,868,0.00018813704333572114,,aging,soundlife,NK
ZNF333,0.003801132136313837,-0.0981401007333376,868,0.010594622116152759,,aging,soundlife,NK
ZNF335,0.007134459298813943,-0.09126247115193195,868,0.01257882733347202,,aging,soundlife,NK
ZNF337,0.08379313953632367,-0.05872308113590045,868,0.08944529060116843,,aging,soundlife,NK
ZNF33A,0.002972395281263027,-0.10071665696748491,868,0.009646087646304854,,aging,soundlife,NK
ZNF33B,0.002053678600473502,-0.10448611757553405,868,0.00778430271916004,,aging,soundlife,NK
ZNF346,0.01408159798124287,-0.08330922416535239,868,0.01808042905096701,,aging,soundlife,NK
ZNF350,8.25031441312537e-06,-0.15068641725125934,868,0.00013390894932072716,,aging,soundlife,NK
ZNF354A,0.006990567782997463,-0.09149186418005491,868,0.012496712923278766,,aging,soundlife,NK
ZNF354B,0.013431305245434321,-0.08388230255124376,868,0.017386536237954858,,aging,soundlife,NK
ZNF362,0.017374332190622285,-0.08072249901873782,868,0.021149908224353666,,aging,soundlife,NK
ZNF37A,0.0039065924762680115,-0.09784977690449626,868,0.010705078084318836,,aging,soundlife,NK
ZNF384,0.005709311582418663,-0.09374555055386,868,0.012106782671921496,,aging,soundlife,NK
ZNF394,6.057682411557578e-07,-0.16838229075029487,868,2.396570604072467e-05,,aging,soundlife,NK
ZNF397,0.003407409352570484,-0.09929282550188105,868,0.010270905334176744,,aging,soundlife,NK
ZNF398,0.008378755231121084,-0.08943520852306104,868,0.013193413087810064,,aging,soundlife,NK
ZNF407,0.005141714037255955,-0.09489330569128801,868,0.01202988659755995,,aging,soundlife,NK
ZNF41,0.012724573558063432,-0.08453357224962042,868,0.01702854767303122,,aging,soundlife,NK
ZNF410,0.0035166095885780183,-0.09896146776880194,868,0.01037022791332482,,aging,soundlife,NK
ZNF414,0.0036068305538007653,-0.09869467849618559,868,0.010409958752116142,,aging,soundlife,NK
ZNF417,0.002675325566714651,-0.10180253514522061,868,0.00910267672960979,,aging,soundlife,NK
ZNF426,0.013123695245257302,-0.08416196142310728,868,0.017194974229254503,,aging,soundlife,NK
ZNF428,0.030831986532195117,-0.07329621665058299,868,0.034853938914529224,,aging,soundlife,NK
ZNF429,0.015771813973225617,-0.08192199894742873,868,0.019499137197366827,,aging,soundlife,NK
ZNF43,0.010516699343358643,-0.0867975653260346,868,0.015155352539693792,,aging,soundlife,NK
ZNF430,0.005576570697222688,-0.0940044398583446,868,0.012094753836144712,,aging,soundlife,NK
ZNF431,0.003987329039442406,-0.09763227975861816,868,0.010781696566356093,,aging,soundlife,NK
ZNF439,0.007449543485212201,-0.09077429905143784,868,0.012794039862802187,,aging,soundlife,NK
ZNF44,0.0022363713925146697,-0.10362789627013423,868,0.008178271838629195,,aging,soundlife,NK
ZNF441,0.03302766805910277,-0.0723656004046643,868,0.037200202635964505,,aging,soundlife,NK
ZNF444,0.04855712014890775,-0.06697098774778434,868,0.05299423630044588,,aging,soundlife,NK
ZNF445,0.006267376863011248,-0.09271319925322155,868,0.012359032879396013,,aging,soundlife,NK
ZNF45,0.004491851657272228,-0.09635714222807061,868,0.011373368396213281,,aging,soundlife,NK
ZNF451,0.0012004430842599285,-0.10975706817312395,868,0.005276947724559269,,aging,soundlife,NK
ZNF460,0.013138494269132479,-0.08414837531512259,868,0.017194974229254503,,aging,soundlife,NK
ZNF468,0.012303131353205357,-0.08493731573720895,868,0.01668719157173192,,aging,soundlife,NK
ZNF480,0.005940984013760164,-0.09330642255784886,868,0.01218069999381495,,aging,soundlife,NK
ZNF484,0.0059534033981988475,-0.09328331974406825,868,0.01218069999381495,,aging,soundlife,NK
ZNF487,0.00460637395153061,-0.09608584262481162,868,0.01147966421779085,,aging,soundlife,NK
ZNF490,0.011050571333041673,-0.08621400570335448,868,0.015726961123246983,,aging,soundlife,NK
ZNF493,0.006402370029121223,-0.0924759338149952,868,0.012496712923278766,,aging,soundlife,NK
ZNF496,0.0005726249152616234,-0.11667444561744358,868,0.0028767585028619653,,aging,soundlife,NK
ZNF506,0.008147726249942496,-0.08975524909249097,868,0.012917486540166128,,aging,soundlife,NK
ZNF507,0.0061626380288422045,-0.09290047442799101,868,0.012303897436847563,,aging,soundlife,NK
ZNF511,0.010053111340674253,-0.08732604563601948,868,0.014799115066620471,,aging,soundlife,NK
ZNF512,0.0033794221812222408,-0.09937930259489519,868,0.010252816331919913,,aging,soundlife,NK
ZNF516,0.00358479827971486,-0.09875926532866727,868,0.010409958752116142,,aging,soundlife,NK
ZNF518A,0.011476917406511687,-0.08576567332586893,868,0.01607276265115464,,aging,soundlife,NK
ZNF518B,0.0037663117102429175,-0.09823756429366055,868,0.010594622116152759,,aging,soundlife,NK
ZNF524,0.005425957104292626,-0.0943049969017194,868,0.012094753836144712,,aging,soundlife,NK
ZNF529,0.0032235683826375874,-0.09987312409120444,868,0.010002543069654866,,aging,soundlife,NK
ZNF544,0.02124020990824136,-0.07818518541698447,868,0.024921639731460117,,aging,soundlife,NK
ZNF548,0.003901534628714864,-0.0978635375466606,868,0.010705078084318836,,aging,soundlife,NK
ZNF549,0.0035222733038938955,-0.09894453795337542,868,0.01037022791332482,,aging,soundlife,NK
ZNF550,0.004367157355058944,-0.09665974775155399,868,0.011237441486798014,,aging,soundlife,NK
ZNF557,0.008777960946425321,-0.08890031637847622,868,0.013585450560115472,,aging,soundlife,NK
ZNF559,0.0065919523281030195,-0.09215019791970286,868,0.012496712923278766,,aging,soundlife,NK
ZNF561,0.02693290897759335,-0.07509891589016988,868,0.03082917067417105,,aging,soundlife,NK
ZNF562,0.0056961448179930095,-0.0937709866140423,868,0.012106782671921496,,aging,soundlife,NK
ZNF564,0.0036179951429155628,-0.09866208653463744,868,0.010409958752116142,,aging,soundlife,NK
ZNF567,0.010839486957715725,-0.08644168094770927,868,0.015488476849286803,,aging,soundlife,NK
ZNF568,0.008042959063253158,-0.08990306117063956,868,0.012917486540166128,,aging,soundlife,NK
ZNF569,0.03993685703952824,-0.06974650376072854,868,0.04435093071231821,,aging,soundlife,NK
ZNF570,0.007173707215455608,-0.091200621750268,868,0.01257882733347202,,aging,soundlife,NK
ZNF571,0.010782808076584893,-0.08650348441932594,868,0.015442347313299179,,aging,soundlife,NK
ZNF574,0.019769943575631003,-0.0790986330112308,868,0.023523259931154932,,aging,soundlife,NK
ZNF580,0.002295012650523572,-0.10336600314055767,868,0.008178271838629195,,aging,soundlife,NK
ZNF581,0.008143660456825852,-0.08976095360436284,868,0.012917486540166128,,aging,soundlife,NK
ZNF585A,0.012848917825894758,-0.08441670783732744,868,0.017086901226452483,,aging,soundlife,NK
ZNF585B,0.03514994338915232,-0.07151505860316928,868,0.03931080241224985,,aging,soundlife,NK
ZNF587,0.004355302457157677,-0.0966889225175847,868,0.011237441486798014,,aging,soundlife,NK
ZNF587B,0.005147390914168651,-0.09488127201890129,868,0.01202988659755995,,aging,soundlife,NK
ZNF592,0.005928607638273155,-0.09332948862759163,868,0.01218069999381495,,aging,soundlife,NK
ZNF595,0.0015868188372861365,-0.10704642375895457,868,0.0064803633806588675,,aging,soundlife,NK
ZNF600,0.009882575781200635,-0.08752591482975244,868,0.014710802539280981,,aging,soundlife,NK
ZNF606,0.006804650312834019,-0.09179460749368011,868,0.012496712923278766,,aging,soundlife,NK
ZNF609,0.0008235656821388546,-0.11332563075438111,868,0.004010131359953038,,aging,soundlife,NK
ZNF611,0.0035816527787093746,-0.09876851564018897,868,0.010409958752116142,,aging,soundlife,NK
ZNF614,0.006979932283412336,-0.09150898690167998,868,0.012496712923278766,,aging,soundlife,NK
ZNF615,0.006586846174261392,-0.09215886032661942,868,0.012496712923278766,,aging,soundlife,NK
ZNF621,0.013069338757973205,-0.08421197924459253,868,0.017194974229254503,,aging,soundlife,NK
ZNF623,0.02083183817366118,-0.07843323523031155,868,0.024576548751560037,,aging,soundlife,NK
ZNF626,0.029154779727064567,-0.07404615327652128,868,0.033132810713163145,,aging,soundlife,NK
ZNF639,3.959479467237206e-06,-0.15585902243161856,868,7.503010692921553e-05,,aging,soundlife,NK
ZNF641,0.00673988294332166,-0.09190181741003536,868,0.012496712923278766,,aging,soundlife,NK
ZNF644,6.398209432314479e-05,-0.13525902878726173,868,0.0005329034961388244,,aging,soundlife,NK
ZNF649,0.01697319137020182,-0.0810133556361276,868,0.02074137092150145,,aging,soundlife,NK
ZNF652,0.00015057622156794124,-0.12829784326384877,868,0.0010691098431432693,,aging,soundlife,NK
ZNF654,0.012255460927859384,-0.08498375101500656,868,0.016683240359860192,,aging,soundlife,NK
ZNF655,0.007926366443841502,-0.09006959433605848,868,0.012884022711153284,,aging,soundlife,NK
ZNF66,0.10854694127376663,-0.054507106980237925,868,0.11451702304382379,,aging,soundlife,NK
ZNF664,0.012171010707147292,-0.08506640672808723,868,0.016639848331801804,,aging,soundlife,NK
ZNF669,0.007688348462719088,-0.0904164764251174,868,0.012807169939213638,,aging,soundlife,NK
ZNF672,0.0025718654798687532,-0.10220667363121573,868,0.008847776351939788,,aging,soundlife,NK
ZNF675,0.011703276427557719,-0.08553360716899441,868,0.016288026589128136,,aging,soundlife,NK
ZNF677,0.01307319553961476,-0.08420842425893323,868,0.017194974229254503,,aging,soundlife,NK
ZNF678,0.0065808835669358004,-0.09216898330903939,868,0.012496712923278766,,aging,soundlife,NK
ZNF680,0.01120015698397779,-0.08605498669367016,868,0.015860624990733648,,aging,soundlife,NK
ZNF682,0.012067532496674225,-0.08516838061905282,868,0.016534086732456245,,aging,soundlife,NK
ZNF683,0.014038470258083642,0.08334650099172283,868,0.018061690393022245,,aging,soundlife,NK
ZNF687,0.0030818162012608576,-0.10034150034132193,868,0.009769121761501829,,aging,soundlife,NK
ZNF688,0.005773479872908087,-0.09362233860903327,868,0.01210761655781689,,aging,soundlife,NK
ZNF692,0.003017259642920002,-0.10056133991961118,868,0.009646087646304854,,aging,soundlife,NK
ZNF699,0.009627832919071969,-0.08783026569503236,868,0.014407608127121883,,aging,soundlife,NK
ZNF7,0.006863519384510465,-0.09169795230218926,868,0.012496712923278766,,aging,soundlife,NK
ZNF700,0.010298319301838598,-0.08704387898357462,868,0.01503157684199448,,aging,soundlife,NK
ZNF701,0.021775005075644557,-0.07786654112099177,868,0.025477963424922374,,aging,soundlife,NK
ZNF706,0.00240769034729375,-0.10287951207979391,868,0.008385025845564846,,aging,soundlife,NK
ZNF708,0.004312830837468361,-0.09679403802378407,868,0.011188614426710953,,aging,soundlife,NK
ZNF710,0.006701467756617123,-0.09196584389594027,868,0.012496712923278766,,aging,soundlife,NK
ZNF714,0.010329756597579145,-0.08700813622078322,868,0.01503157684199448,,aging,soundlife,NK
ZNF717,0.013148027868770439,-0.08413963023412092,868,0.017194974229254503,,aging,soundlife,NK
ZNF718,0.0047305591320715165,-0.09579845831899603,868,0.01157080212973364,,aging,soundlife,NK
ZNF721,0.002016226106785844,-0.10467065531948577,868,0.007748689589428937,,aging,soundlife,NK
ZNF736,0.004046834028921103,-0.09747451923222925,868,0.010808632659523454,,aging,soundlife,NK
ZNF737,0.010593751598529558,-0.08671174043969178,868,0.015205997192447189,,aging,soundlife,NK
ZNF740,0.009437223311920557,-0.088062717664304,868,0.014189459278968438,,aging,soundlife,NK
ZNF746,0.01907284936249847,-0.07955258722650313,868,0.02277945971030478,,aging,soundlife,NK
ZNF75A,0.0035083884521885833,-0.0989860862741427,868,0.01037022791332482,,aging,soundlife,NK
ZNF75D,0.009162859624048189,-0.08840475872637987,868,0.013909089069598328,,aging,soundlife,NK
ZNF76,0.015259343904867448,-0.08232820428555132,868,0.0190516068871422,,aging,soundlife,NK
ZNF765,0.050053887827404726,-0.06653204347196233,868,0.05453375386359241,,aging,soundlife,NK
ZNF766,0.005604941708175867,-0.09394864403691183,868,0.012094753836144712,,aging,soundlife,NK
ZNF770,0.007792986481600781,-0.09026281285894565,868,0.012872741699523302,,aging,soundlife,NK
