source,target,weight,promotor_based,cell_type,sample_size,gene_size
RUNX2,SPON2,-0.13398342494209803,False,NK,199254,9888
KLF12,RPS27,-0.13398091256406586,False,NK,199254,9888
NFATC2,RPS14,-0.13392238195099265,False,NK,199254,9888
JUN,ZFP36L2,0.1339222375538729,True,NK,199254,9888
TFDP2,RPL10,-0.13389931598183474,True,NK,199254,9888
FOS,PMAIP1,0.1338567166072434,False,NK,199254,9888
RORA,RPL30,-0.13375202333379022,False,NK,199254,9888
KLF12,RPL39,-0.1336849607263345,False,NK,199254,9888
IKZF1,B2M,-0.13365032076501632,True,NK,199254,9888
TCF7,KLRC1,0.13359664092249324,False,NK,199254,9888
RUNX2,CD44,0.13354722391664528,False,NK,199254,9888
HIVEP3,RPL30,-0.13326745151011862,False,NK,199254,9888
HIVEP3,RPS15A,-0.13325829980015297,False,NK,199254,9888
TCF12,RPS27A,-0.1332424177630556,True,NK,199254,9888
DACH1,CAPG,0.13315032980672623,True,NK,199254,9888
RUNX2,GZMB,-0.13313107873210436,False,NK,199254,9888
ZNF609,B2M,-0.13306414894119026,False,NK,199254,9888
NCOA1,RPL26,-0.13306125628998652,True,NK,199254,9888
